time_step,low_battery_ratio,low_battery_count,mean_battery_pct,n_charging,charging_utilization,energy_consumed_pct_this_bin
0,9.523809523809524e-05,2,94.2518293762971,0,0.0,116219.37633952744
1,0.0005714285714285715,12,91.71483157696083,276,0.013142857142857144,129037.55171156734
2,0.0007142857142857143,15,93.47907404892833,595,0.028333333333333332,79849.8598736085
3,0.0015238095238095239,32,93.71179868851955,432,0.02057142857142857,80123.47177209413
4,0.0010952380952380953,23,95.39975536937807,464,0.022095238095238095,47633.7973316329
5,0.0021904761904761906,46,95.99546755876248,319,0.01519047619047619,44855.400752451045
6,0.0013333333333333333,28,96.92583559312479,300,0.014285714285714285,27814.53483052894
7,0.0016666666666666668,35,97.1737937977667,217,0.010333333333333333,27396.997077311746
8,0.0011904761904761906,25,97.23685760086421,214,0.01019047619047619,26736.05090346894
9,0.0016190476190476191,34,97.27242200295491,197,0.00938095238095238,27011.58819362757
10,0.0026666666666666666,56,95.18736095125644,200,0.009523809523809525,64807.58728355222
11,0.002619047619047619,55,94.56933846246382,476,0.02266666666666667,71308.5910831445
12,0.006285714285714286,132,90.40471522782876,464,0.022095238095238095,123878.7030867605
13,0.016761904761904763,352,85.49758397863492,571,0.027190476190476192,135599.1652063954
14,0.03561904761904762,748,79.62444426360821,929,0.044238095238095236,159026.80447839765
15,0.05238095238095238,1100,73.82051740876254,1135,0.054047619047619046,160666.7286033382
16,0.07128571428571429,1497,67.73103021614472,1251,0.059571428571428574,179166.2344761436
17,0.12166666666666667,2555,60.87932937107836,1296,0.061714285714285715,176447.0490639575
18,0.15085714285714286,3168,51.92509400429828,1682,0.0800952380952381,188417.7926679141
19,0.23352380952380952,4904,43.55144285373805,2172,0.10342857142857143,219086.47303691454
20,0.26476190476190475,5560,38.419408658984494,3220,0.15333333333333332,196105.13579307063
21,0.3041904761904762,6388,35.07380656563188,3940,0.18761904761904763,196919.90029525396
22,0.3477142857142857,7302,33.47207776039338,4357,0.20747619047619048,174134.6650253443
23,0.3892380952380952,8174,31.888912003036793,4730,0.22523809523809524,178957.54866756592
24,0.3749523809523809,7874,28.897567775579112,4891,0.2329047619047619,175988.33225471398
25,0.3932857142857143,8259,26.67579240970428,5107,0.24319047619047618,180964.96934972744
26,0.4129047619047619,8671,25.341110306697548,5250,0.25,185303.69861882715
27,0.41323809523809524,8678,25.04783373645304,5191,0.24719047619047618,185450.40704699297
28,0.4248095238095238,8921,25.36689555736781,5450,0.25952380952380955,186595.8626589706
29,0.3933809523809524,8261,26.094480913625347,5497,0.26176190476190475,187758.48499209475
30,0.35004761904761905,7351,28.450950541108714,6167,0.2936666666666667,185912.24888891645
31,0.3617619047619048,7597,28.644942837017773,5375,0.25595238095238093,198666.2711497697
32,0.3434761904761905,7213,29.40117944565488,5643,0.26871428571428574,192303.67459778133
33,0.318,6678,30.79116129141994,5883,0.28014285714285714,196081.89504537333
34,0.3072857142857143,6453,31.109277640211722,5683,0.2706190476190476,193480.90750985927
35,0.28285714285714286,5940,31.72313821665577,5564,0.26495238095238094,190248.37253055343
36,0.3092857142857143,6495,30.81935590496842,5059,0.2409047619047619,194605.3870400165
37,0.317,6657,31.002036078465714,5355,0.255,181969.11222631406
