grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,14341746.71428731,14340753.71428574,993.0000015702099,6.923842829973973e-05
925,545830095.4285618,545823909.4285647,6185.999997138977,1.1333196994720493e-05
1232,379228633.9285665,379223655.92857194,4977.999994575977,1.31266459048914e-05
873,225462274.4999938,225457493.50000134,4780.999992460012,2.120532139162884e-05
856,102449263.21428151,102446651.21428363,2611.999997884035,2.549554692668517e-05
973,440940976.7142811,440933938.7142812,7037.999999880791,1.5961319930674626e-05
1140,411509623.8571543,411502588.8571538,7035.000000536442,1.709559046176396e-05
794,560760641.142858,560755376.1428571,5265.000000953674,9.389032707829391e-06
464,75629314.21428476,75626087.21428579,3226.99999897182,4.266864022895382e-05
834,421026335.00000036,421021217.9999997,5117.000000655651,1.2153634049175682e-05
402,208369946.35714653,208365256.35715,4689.999996542931,2.2508044363097646e-05
1478,117818516.35713944,117813741.35714255,4774.999996885657,4.052843427777816e-05
928,564474293.4285662,564468449.428572,5843.999994158745,1.0352995809008083e-05
702,320166150.5714219,320160752.5714219,5398.0,1.6859995943874232e-05
1004,251454316.14285332,251449175.14285278,5141.000000536442,2.0445065646102478e-05
1399,276772809.1428545,276767542.1428592,5266.999995291233,1.9030048549937954e-05
1058,286062649.4285667,286056554.428568,6094.999998688698,2.1306521528986584e-05
525,107218453.9285716,107214736.92857355,3716.999998047948,3.4667539605861084e-05
850,300503602.9999976,300498481.99999917,5120.999998450279,1.7041393006027683e-05
1213,66672551.785714835,66668390.78571577,4160.999999061227,6.240949067668288e-05
200,25972014.142857622,25969538.142856557,2476.000001065433,9.533338413595235e-05
1105,243094054.07142258,243089395.07142696,4658.999995619059,1.9165421439103627e-05
579,337320037.21428204,337314793.2142824,5243.999999642372,1.5546067298430686e-05
1011,314760106.7857148,314753418.78571624,6687.9999985694885,2.124792772142057e-05
783,238239872.07141694,238235417.0714186,4454.99999833107,1.869964065878779e-05
714,247921579.71427402,247915222.71428055,6356.999993473291,2.564117250624024e-05
1412,54657614.99999735,54654301.99999745,3312.999999895692,6.061369490593127e-05
967,301171976.49999565,301166334.49999946,5641.999996185303,1.873348264919125e-05
1067,178482364.42857173,178476810.4285732,5553.999998539686,3.111792034087707e-05
1187,287024086.8571377,287018276.8571404,5809.999997258186,2.0242203575583657e-05
