time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service
0,459,6000.523809523805,6459.523809523805,0.0,6000.523809523806,12,25970.699152238336,25970.699152238336,471
1,424,12036.047619047622,6459.523809523805,6000.523809523806,12036.047619047618,0,23118.53359029898,49089.232742537315,557
2,396,15806.476190476187,4166.428571428578,12036.047619047618,15806.476190476196,0,20854.1146667607,69943.34740929802,571
3,434,19538.904761904727,4166.428571428578,15806.476190476196,19538.90476190478,0,20517.43631524125,90460.78372453927,565
4,430,21370.11904761887,2261.214285714292,19538.90476190478,21370.11904761903,20,19648.58496114289,110109.36868568216,562
5,463,23168.33333333312,2261.214285714292,21370.11904761903,23168.333333333336,0,19533.976936693765,129643.34562237593,549
6,430,23992.80952380936,1254.47619047619,23168.333333333336,23992.809523809512,0,18465.99200643979,148109.33762881573,524
7,352,24895.285714285536,1254.47619047619,23992.809523809512,24895.285714285772,0,16564.07243593629,164673.410064752,486
8,408,25624.66666666653,1137.3809523809502,24895.285714285772,25624.666666666624,49,22878.11278074373,187551.52284549573,549
9,444,26318.047619047382,1137.3809523809502,25624.666666666624,26318.047619047604,0,20394.898560393314,207946.42140588904,521
10,490,28724.404761904658,2896.3571428571463,26318.047619047604,28724.404761904756,0,22019.186326289862,229965.6077321789,524
11,448,31172.76190476181,2896.3571428571463,28724.404761904756,31172.761904761883,0,19891.423753839063,249857.03148601798,494
12,335,36953.45238095226,6115.690476190475,31172.761904761883,36953.45238095239,1,14985.548362939278,264842.57984895725,366
13,320,42749.14285714277,6115.690476190475,36953.45238095239,42749.14285714275,0,15956.420592124048,280799.0004410813,388
14,314,50399.142857142644,7963.999999999989,42749.14285714275,50399.14285714293,0,15537.911158030136,296336.91159911145,361
15,216,58147.14285714282,7963.999999999989,50399.14285714293,58147.14285714273,0,12071.161276461948,308408.0728755734,385
16,271,66895.30952380934,9019.166666666664,58147.14285714273,66895.30952380963,0,12113.40901031542,320521.48188588885,331
17,239,75675.47619047645,9019.166666666664,66895.30952380963,75675.4761904761,0,11109.883517937229,331631.36540382606,352
18,243,86280.26190476202,10847.785714285717,75675.4761904761,86280.26190476207,0,12109.205846347199,343740.57125017326,325
19,235,96893.047619048,10847.785714285717,86280.26190476207,96893.0476190479,0,10797.093373726588,354537.66462389985,325
20,231,107641.11904761934,10979.071428571422,96893.0476190479,107641.11904761891,1,9044.856950715119,363582.521574615,269
21,234,118386.19047619036,10979.071428571422,107641.11904761891,118386.1904761905,0,11490.364807531823,375072.8863821468,247
22,237,128773.66666666699,10624.476190476189,118386.1904761905,128773.6666666667,0,12755.508703729323,387828.3950858761,273
23,252,139146.14285714293,10624.476190476189,128773.6666666667,139146.14285714258,0,11776.160079109806,399604.55516498594,284
24,229,149692.04761904737,10774.904761904767,139146.14285714258,149692.04761904752,0,12078.478923814344,411683.0340888003,260
25,233,160233.9523809523,10774.904761904767,149692.04761904752,160233.95238095245,0,12219.362621298435,423902.3967100987,290
26,323,171703.0952380953,11792.142857142855,160233.95238095245,171703.0952380951,0,14126.579808884862,438028.9765189836,327
27,257,183238.23809523793,11792.142857142855,171703.0952380951,183238.2380952381,0,10565.758011323027,448594.73453030665,347
28,242,194537.5476190478,11541.30952380952,183238.2380952381,194537.54761904763,0,10440.61955388094,459035.3540841876,332
29,124,205954.85714285733,11541.30952380952,194537.54761904763,205954.85714285742,0,8048.311231497135,467083.66531568475,214
30,208,216952.73809523857,11205.880952380967,205954.85714285742,216952.7380952383,0,12109.69945114888,479193.3647668336,251
31,265,227893.61904761946,11205.880952380967,216952.7380952383,227893.61904761897,0,14963.92495231804,494157.2897191516,369
32,227,238211.80952380894,10545.190476190486,227893.61904761897,238211.80952380938,0,10709.549390758977,504866.8391099106,316
33,149,248607.99999999936,10545.190476190486,238211.80952380938,248607.99999999997,0,9595.295186450097,514462.1342963607,187
34,293,257957.7142857146,9642.714285714286,248607.99999999997,257957.71428571414,0,13970.739858838988,528432.8741551997,369
35,250,267350.42857142864,9642.714285714286,257957.71428571414,267350.42857142846,0,11133.806712725305,539566.680867925,366
36,156,276749.19047619036,9554.761904761903,267350.42857142846,276749.19047619024,0,7741.442547402416,547308.1234153275,260
37,246,286057.95238095213,9554.761904761903,276749.19047619024,286057.9523809521,0,10182.469909330022,557490.5933246575,290
38,276,296522.4761904759,10740.523809523826,286057.9523809521,296522.47619047604,0,10731.984085056925,568222.5774097145,370
39,245,307017.9999999999,10740.523809523826,296522.47619047604,307018.00000000047,0,13938.063415068782,582160.6408247832,267
40,225,318106.76190476207,11313.761904761905,307018.00000000047,318106.76190476166,0,11125.746253862975,593286.3870786462,335
41,190,329230.52380952326,11313.761904761905,318106.76190476166,329230.5238095238,0,11353.94648312024,604640.3335617664,198
42,233,340142.21428571385,11144.690476190484,329230.5238095238,340142.2142857141,0,12611.578636209892,617251.9121979764,299
43,243,351043.90476190415,11144.690476190484,340142.2142857141,351043.9047619046,0,13187.429143516722,630439.3413414931,257
44,142,361108.9047619046,10207.000000000002,351043.9047619046,361108.90476190555,0,9813.54674136881,640252.8880828619,258
45,177,371138.90476190555,10207.000000000002,361108.90476190555,371138.9047619038,0,10707.025176072704,650959.9132589346,183
46,251,379535.8571428562,8647.95238095239,371138.9047619038,379535.85714285786,0,13539.827180174776,664499.7404391094,297
47,294,387889.8095238103,8647.95238095239,379535.85714285786,387889.8095238092,0,13682.334238228776,678182.0746773381,343
48,259,394090.3333333326,6459.523809523805,387889.8095238092,394090.33333333314,0,12900.897222078433,691082.9718994165,294
49,158,400391.8571428566,6459.523809523805,394090.33333333314,400391.8571428581,0,9528.594257460543,700611.5661568771,200
50,232,404326.28571428685,4166.428571428578,400391.8571428581,404326.2857142855,0,13921.51707918276,714533.0832360599,246
51,295,408197.71428571426,4166.428571428578,404326.2857142855,408197.71428571414,0,14114.564190708212,728647.6474267681,375
52,149,410309.9285714284,2261.214285714292,408197.71428571414,410309.9285714289,0,9906.481836793286,738554.1292635613,151
53,271,412300.1428571432,2261.214285714292,410309.9285714289,412300.1428571429,0,13494.572644255235,752048.7019078166,310
54,266,413288.6190476187,1254.47619047619,412300.1428571429,413288.61904761865,0,15530.042272343859,767578.7441801605,331
55,218,414325.09523809445,1254.47619047619,413288.61904761865,414325.09523809515,0,10313.443639502842,777892.1878196633,250
56,229,415233.4761904759,1137.3809523809502,414325.09523809515,415233.4761904776,0,11366.374936251274,789258.5627559146,276
57,184,416186.8571428584,1137.3809523809502,415233.4761904776,416186.857142857,0,9657.464940439439,798916.0276963541,246
58,178,418905.21428571385,2896.3571428571463,416186.857142857,418905.2142857143,0,11521.65004654128,810437.6777428953,211
59,260,421541.5714285712,2896.3571428571463,418905.2142857143,421541.57142857136,0,12507.33473084676,822945.0124737421,273
60,175,427482.2619047618,6115.690476190475,421541.57142857136,427482.2619047616,0,11670.811501452617,834615.8239751947,193
61,249,433348.952380952,6115.690476190475,427482.2619047616,433348.9523809523,0,14256.48851164842,848872.3124868431,285
62,334,440978.95238095196,7963.999999999989,433348.9523809523,440978.9523809528,0,16240.674322755409,865112.9868095985,363
63,151,448791.9523809524,7963.999999999989,440978.9523809528,448791.9523809518,0,8005.4543480719585,873118.4411576705,320
64,221,457590.1190476187,9019.166666666664,448791.9523809518,457590.119047619,0,13938.440088380115,887056.8812460506,247
65,222,466387.2857142859,9019.166666666664,457590.119047619,466387.2857142853,0,10916.879986343329,897973.7612323939,308
66,219,477016.0714285717,10847.785714285717,466387.2857142853,477016.0714285717,0,10931.096388017504,908904.8576204114,416
67,145,487718.85714285815,10847.785714285717,477016.0714285717,487718.8571428566,0,7925.846715041663,916830.7043354531,173
68,256,498441.92857142823,10979.071428571422,487718.8571428566,498441.9285714286,0,13173.93739329608,930004.6417287491,290
69,141,509280.00000000023,10979.071428571422,498441.9285714286,509279.99999999965,0,9757.148935498244,939761.7906642474,217
70,190,519714.4761904762,10624.476190476189,509279.99999999965,519714.4761904758,0,14653.33224224547,954415.1229064928,263
71,309,530029.9523809516,10624.476190476189,519714.4761904758,530029.9523809538,0,14024.902625973007,968440.0255324658,382
72,209,540595.8571428595,10774.904761904767,530029.9523809538,540595.8571428561,0,13103.302529541337,981543.3280620071,231
73,268,551102.7619047618,10774.904761904767,540595.8571428561,551102.7619047619,0,16221.75955941984,997765.0876214269,288
74,121,562773.9047619054,11792.142857142855,551102.7619047619,562773.9047619046,0,7451.628674411979,1005216.7162958389,194
75,262,574304.0476190482,11792.142857142855,562773.9047619046,574304.0476190483,0,13425.74705305732,1018642.4633488962,299
76,200,585645.357142858,11541.30952380952,574304.0476190483,585645.3571428595,0,9842.239819861432,1028484.7031687577,268
77,164,597022.6666666692,11541.30952380952,585645.3571428595,597022.6666666672,0,12179.673111403732,1040664.3762801614,200
78,262,607966.5476190482,11205.880952380967,597022.6666666672,607966.5476190485,0,12018.303479777442,1052682.679759939,412
79,158,619014.4285714295,11205.880952380967,607966.5476190485,619014.4285714296,0,8862.82826117574,1061545.5080211146,312
80,323,629236.6190476213,10545.190476190486,619014.4285714296,629236.6190476188,0,16617.177317754336,1078162.685338869,366
81,110,639671.8095238105,10545.190476190486,629236.6190476188,639671.8095238103,0,7020.601393284305,1085183.2867321533,272
82,251,649063.5238095227,9642.714285714286,639671.8095238103,649063.5238095227,0,10305.463514262769,1095488.750246416,340
83,290,658416.2380952352,9642.714285714286,649063.5238095227,658416.2380952387,0,16124.759946478604,1111613.5101928946,349
84,232,667739.0000000013,9554.761904761903,658416.2380952387,667739.0000000008,0,9657.71273903866,1121271.2229319334,437
85,106,677187.7619047634,9554.761904761903,667739.0000000008,677187.7619047634,0,7081.047689145063,1128352.2706210783,190
86,219,687709.2857142879,10740.523809523826,677187.7619047634,687709.2857142857,0,9835.485528962541,1138187.7561500408,239
87,183,698266.8095238102,10740.523809523826,687709.2857142857,698266.8095238092,0,10837.659655107493,1149025.4158051482,231
88,263,709317.5714285708,11313.761904761905,698266.8095238092,709317.5714285703,0,19577.674548202718,1168603.0903533509,309
89,96,720535.3333333319,11313.761904761905,709317.5714285703,720535.3333333336,0,7141.0300469085805,1175744.1204002595,148
90,166,731514.023809525,11144.690476190484,720535.3333333336,731514.023809525,0,13238.621702241506,1188982.742102501,166
91,322,742336.7142857163,11144.690476190484,731514.023809525,742336.7142857134,0,15455.774595406574,1204438.5166979076,378
