time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service
0,6092,367.52380952380463,6459.523809523805,0.0,367.5238095238095,353,265948.77746369457,265948.77746369457,6445
1,6445,382.04761904761654,6459.523809523805,367.5238095238095,382.047619047619,366,283626.5686402919,549575.3461039865,7730
2,4102,446.4761904761908,4166.428571428578,382.047619047619,446.47619047619094,430,218807.90122793184,768383.2473319183,5499
3,4041,571.9047619047615,4166.428571428578,446.47619047619094,571.9047619047616,554,220257.9330072312,988641.1803391495,5243
4,2422,411.1190476190568,2261.214285714292,571.9047619047616,411.11904761904714,398,175792.48979516875,1164433.6701343183,3460
5,2220,452.33333333333985,2261.214285714292,411.11904761904714,452.3333333333336,438,172320.07452969672,1336753.744664015,3142
6,1293,413.8095238095275,1254.47619047619,452.3333333333336,413.8095238095245,397,149305.2651138574,1486059.0097778724,2167
7,1260,408.2857142857174,1254.47619047619,413.8095238095245,408.28571428571456,394,148794.9531869529,1634853.9629648253,2013
8,1129,416.66666666666674,1137.3809523809502,408.28571428571456,416.66666666666663,399,148111.07622474976,1782965.039189575,1889
9,1134,420.0476190476186,1137.3809523809502,416.66666666666663,420.04761904761915,404,148417.51502649864,1931382.5542160736,1782
10,2734,582.4047619047678,2896.3571428571463,420.04761904761915,582.4047619047624,568,200858.27233363673,2132240.8265497102,3545
11,3022,456.7619047619128,2896.3571428571463,582.4047619047624,456.76190476190567,440,208532.2061979218,2340773.032747632,3605
12,5607,965.4523809523835,6115.690476190475,456.76190476190567,965.4523809523829,1154,295694.4728734134,2636467.5056210454,6910
13,6402,679.1428571428623,6115.690476190475,965.4523809523829,679.1428571428579,1409,345395.11376315256,2981862.619384198,8233
14,7553,1090.1428571428478,7963.999999999989,679.1428571428579,1090.1428571428576,1808,371672.25362441415,3353534.873008612,9788
15,7846,1208.1428571428496,7963.999999999989,1090.1428571428576,1208.1428571428569,1428,368670.18543227616,3722205.0584408883,12133
16,9160,1067.309523809512,9019.166666666664,1208.1428571428569,1067.309523809525,1236,383762.57773411775,4105967.636175006,13222
17,8635,1451.4761904761817,9019.166666666664,1067.309523809525,1451.4761904761901,1440,377771.8124636961,4483739.448638702,14329
18,10412,1887.2619047618991,10847.785714285717,1451.4761904761901,1887.2619047619066,1872,427852.5921173937,4911592.040756095,16270
19,11876,859.0476190476129,10847.785714285717,1887.2619047619066,859.0476190476188,946,442567.77331737184,5354159.814073467,15876
20,11188,650.1190476190422,10979.071428571422,859.0476190476188,650.1190476190474,1085,425958.57200911257,5780118.386082579,15401
21,11143,486.1904761904698,10979.071428571422,650.1190476190474,486.1904761904766,695,404124.15085026063,6184242.53693284,14695
22,10660,450.6666666666588,10624.476190476189,486.1904761904766,450.6666666666673,612,382047.2583284811,6566289.795261322,13871
23,10557,518.1428571428496,10624.476190476189,450.6666666666673,518.1428571428578,648,378450.0171110609,6944739.812372383,13185
24,10655,638.047619047622,10774.904761904767,518.1428571428578,638.0476190476186,743,389155.49085256,7333895.303224943,13363
25,10810,602.9523809523835,10774.904761904767,638.0476190476186,602.9523809523804,708,391901.1336163881,7725796.4368413305,13432
26,11439,956.0952380952331,11792.142857142855,602.9523809523804,956.0952380952377,941,404268.14624158386,8130064.583082914,14359
27,11691,1057.2380952380936,11792.142857142855,956.0952380952377,1057.2380952380965,1042,419203.9766394553,8549268.55972237,15570
28,11876,722.5476190476165,11541.30952380952,1057.2380952380965,722.547619047619,706,417560.939266598,8966829.498988967,15524
29,11224,1039.8571428571358,11541.30952380952,722.547619047619,1039.857142857145,1027,405196.94130168075,9372026.440290648,15862
30,11573,672.73809523811,11205.880952380967,1039.857142857145,672.7380952380958,654,408784.38767941477,9780810.827970063,15588
31,11019,859.6190476190586,11205.880952380967,672.7380952380958,859.6190476190484,844,395274.93428695103,10176085.762257013,15624
32,10784,620.809523809532,10545.190476190486,859.6190476190484,620.8095238095257,609,391457.6025583247,10567543.364815338,14955
33,10359,807.0000000000091,10545.190476190486,620.8095238095257,807.0000000000017,792,384505.117636177,10952048.482451515,14964
