time_step,low_battery_ratio,low_battery_count,mean_battery_pct,n_charging,charging_utilization,energy_consumed_pct_this_bin
0,0.0,0,96.16788625086319,0,0.0,77479.58422635173
1,0.0,0,94.55446565096291,32,0.0015238095238095239,86025.03447437823
2,0.0,0,95.84687300131841,106,0.005047619047619047,53233.23991573901
3,9.523809523809524e-05,2,95.95116599800114,91,0.004333333333333333,53415.64784806272
4,4.761904761904762e-05,1,97.09070229441568,127,0.006047619047619047,31755.864887755288
5,0.0002380952380952381,5,97.4245126954477,80,0.0038095238095238095,29903.600501634046
6,0.0008095238095238096,17,98.01875512334877,83,0.003952380952380952,18543.023220352614
7,0.0007142857142857143,15,98.14259808683869,59,0.0028095238095238095,18264.664718207838
8,0.0003333333333333333,7,98.18566085462543,72,0.0034285714285714284,17824.03393564595
9,0.0002380952380952381,5,98.21299633779444,51,0.0024285714285714284,18007.725462418384
10,0.0012857142857142856,27,96.82030589172925,72,0.0034285714285714284,43205.05818903484
11,0.001,21,96.51045260640609,165,0.007857142857142858,47539.06072209638
12,0.0010476190476190477,22,93.76600624650384,195,0.009285714285714286,82585.80205784025
13,0.0038095238095238095,80,90.53496673721956,194,0.009238095238095238,90839.6627784688
14,0.007190476190476191,151,86.78156998911076,235,0.01119047619047619,107213.64922829403
15,0.013,273,82.7219980710759,314,0.014952380952380953,110314.87227311733
16,0.017,357,78.8673367441127,534,0.02542857142857143,121028.67867708358
17,0.023095238095238096,485,74.38498896574932,426,0.020285714285714285,123854.30513531178
18,0.038,798,68.29254755340644,459,0.021857142857142856,129188.23268681584
19,0.07914285714285714,1662,62.171802572962484,787,0.037476190476190475,154634.9414757173
20,0.10233333333333333,2149,58.021424629987514,1376,0.06552380952380953,139659.90915517986
21,0.11680952380952381,2453,55.467956334617476,1977,0.09414285714285714,138306.04552687964
22,0.12066666666666667,2534,55.11278593414404,2856,0.136,129450.94163798874
23,0.12904761904761905,2710,56.04485722848899,3331,0.15861904761904763,127595.81042497332
24,0.1680952380952381,3530,56.17282947533431,2946,0.1402857142857143,131192.0445479471
25,0.18442857142857144,3873,55.886610637540045,2737,0.13033333333333333,128217.76342375175
26,0.20047619047619047,4210,52.83010852671813,2060,0.0980952380952381,136206.48248939987
27,0.19790476190476192,4156,48.074880356551574,1907,0.09080952380952381,138443.08874142187
28,0.21319047619047618,4477,44.36877005869572,2258,0.10752380952380952,153283.6322208023
29,0.24561904761904763,5158,40.94453099072844,2075,0.0988095238095238,141043.11025657973
30,0.24595238095238095,5165,39.70639270116025,3083,0.1468095238095238,138496.44471016544
31,0.27785714285714286,5835,38.34831294877152,3069,0.14614285714285713,140501.64698925492
32,0.28809523809523807,6050,38.28047800489382,3567,0.16985714285714285,136500.84160045176
33,0.29214285714285715,6135,37.969495770578874,3329,0.1585238095238095,127864.2708770795
34,0.26452380952380955,5555,39.76173472531866,4218,0.20085714285714285,127447.51424547518
35,0.26085714285714284,5478,40.85013150284762,3751,0.17861904761904762,126644.51844880321
36,0.2581428571428571,5421,42.02054137322063,3758,0.17895238095238095,118815.4182550971
37,0.24766666666666667,5201,43.40517049896547,3917,0.18652380952380954,122294.1159048136
38,0.26761904761904765,5620,41.14116467720981,2467,0.11747619047619047,126490.7995006562
39,0.2895714285714286,6081,39.933606850341974,3081,0.1467142857142857,137457.7055051495
40,0.31085714285714283,6528,37.0307742220137,2695,0.12833333333333333,135300.2516413515
41,0.3475714285714286,7299,34.54684214880954,3313,0.15776190476190477,141030.47087880276
42,0.35919047619047617,7543,32.473017235334865,3463,0.16490476190476192,144862.94855375442
43,0.37638095238095237,7904,30.851628693649417,3694,0.1759047619047619,142941.1483033623
44,0.36233333333333334,7609,31.1103579389141,4379,0.20852380952380953,140003.6931260726
45,0.3292857142857143,6915,33.001941386108456,5079,0.24185714285714285,138854.46464994285
46,0.2529047619047619,5311,39.148388577690056,6556,0.3121904761904762,116843.13135278021
47,0.2049047619047619,4303,46.49315556380154,6799,0.32376190476190475,115889.9303889645
48,0.14719047619047618,3091,57.058036687009924,7568,0.36038095238095236,119343.99523864177
49,0.05,1050,68.10067748926974,6832,0.3253333333333333,101562.42136079326
50,0.019285714285714285,405,81.50005429481263,6716,0.3198095238095238,60034.00522840786
51,0.007333333333333333,154,89.88527238537829,2962,0.14104761904761906,54252.060116797016
52,0.004952380952380952,104,94.95430547670408,1221,0.05814285714285714,30984.18896514693
53,0.003619047619047619,76,96.27931667889528,412,0.01961904761904762,29961.619453059284
54,0.002476190476190476,52,97.21434226972474,239,0.01138095238095238,18329.582805556576
55,0.002857142857142857,60,97.48454967443183,180,0.008571428571428572,18362.568069770194
56,0.0015714285714285715,33,97.62935085415553,165,0.007857142857142858,18325.583152684376
57,0.002142857142857143,45,97.77615922657952,147,0.007,17570.640090909146
58,0.0018095238095238095,38,96.49573405643989,144,0.006857142857142857,44515.753534187745
59,0.0011904761904761906,25,96.38502998037458,221,0.010523809523809524,46113.9926050767
60,0.0008095238095238096,17,93.80454654547562,181,0.008619047619047618,80313.1647857148
61,0.0023333333333333335,49,90.30048480181921,132,0.006285714285714286,92113.96639543494
62,0.003761904761904762,79,86.39869979345572,308,0.014666666666666666,112969.77775090844
63,0.006619047619047619,139,81.7833556077815,219,0.01042857142857143,107930.95686043071
64,0.016476190476190478,346,77.18759171801696,418,0.019904761904761904,120780.06147789652
65,0.03395238095238095,713,72.1871443006936,339,0.016142857142857143,120214.78609472174
66,0.054047619047619046,1135,65.47723101139823,474,0.022571428571428572,128270.80037156102
67,0.08414285714285714,1767,59.582239486301376,1074,0.05114285714285714,156981.39395133077
68,0.09152380952380952,1922,56.64992033820307,1949,0.09280952380952381,140392.0554248345
69,0.11014285714285714,2313,55.27678777139645,2497,0.1189047619047619,137412.55227463096
70,0.13052380952380951,2741,54.14564247465056,2617,0.12461904761904762,131417.21748471467
71,0.14866666666666667,3122,54.64470003375348,3227,0.15366666666666667,126908.06982783906
72,0.17023809523809524,3575,54.91697928940916,3187,0.15176190476190476,127652.78200877373
73,0.19380952380952382,4070,54.332993453806985,2855,0.13595238095238096,130847.25287123752
74,0.20885714285714285,4386,51.249032238085256,2046,0.09742857142857143,135334.3230654907
