time_step,start,end,vehicle,distance
76,783,834,V46,7.689481736045675
76,783,834,V52,7.689481736045675
76,783,834,V53,7.689481736045675
76,931,708,V30,9.423506251261468
76,783,708,V58,10.697285568723771
76,783,708,V59,10.697285568723771
76,783,708,V60,10.697285568723771
76,783,708,V61,10.697285568723771
76,783,708,V62,10.697285568723771
76,783,708,V63,10.697285568723771
76,783,708,V64,10.697285568723771
76,783,708,V66,10.697285568723771
76,1182,965,V47,5.875748248781206
76,1182,965,V55,5.875748248781206
76,1182,965,V167,5.875748248781206
76,783,965,V67,10.498093903671007
76,783,965,V68,10.498093903671007
76,783,965,V69,10.498093903671007
76,783,965,V70,10.498093903671007
76,849,1102,V17,8.191991396325179
76,849,1102,V36,8.191991396325179
76,849,1102,V166,8.191991396325179
76,855,1102,V82,12.404917058701368
76,855,1102,V83,12.404917058701368
76,855,1276,V91,14.029505033457104
76,855,1276,V92,14.029505033457104
76,855,1276,V106,14.029505033457104
76,855,1276,V134,14.029505033457104
76,566,535,V174,11.474227573045091
76,566,535,V175,11.474227573045091
76,783,1091,V71,10.241109598832232
76,783,1091,V72,10.241109598832232
76,508,672,V86,8.81713559460697
76,783,917,V73,5.8083597500151045
76,783,882,V74,12.561839638690564
76,855,885,V138,12.412669367198909
76,783,659,V75,5.809594285895007
76,1296,1398,V191,15.359029036692972
76,855,1106,V140,9.423483175173253
80,965,834,V27,3.83986736177262
80,965,834,V103,3.83986736177262
80,965,834,V104,3.83986736177262
80,708,834,V35,4.389831624444016
80,708,834,V37,4.389831624444016
80,708,834,V45,4.389831624444016
80,708,834,V52,4.389831624444016
80,708,834,V53,4.389831624444016
80,708,834,V66,4.389831624444016
80,708,834,V75,4.389831624444016
80,708,834,V78,4.389831624444016
80,1091,834,V39,6.739095652327052
80,783,834,V11,7.689481736045675
80,783,834,V12,7.689481736045675
80,783,834,V13,7.689481736045675
80,783,834,V14,7.689481736045675
80,783,834,V16,7.689481736045675
80,783,834,V19,7.689481736045675
80,783,834,V21,7.689481736045675
80,1106,1276,V65,4.836798739645476
80,1102,1276,V17,4.836798739646007
80,1102,1276,V57,4.836798739646007
80,1102,1276,V61,4.836798739646007
80,1013,931,V26,4.405443882921528
84,965,834,V24,3.83986736177262
84,965,834,V35,3.83986736177262
84,965,834,V37,3.83986736177262
84,965,834,V45,3.83986736177262
84,965,834,V53,3.83986736177262
84,965,834,V109,3.83986736177262
84,659,834,V29,5.284552964469467
84,783,834,V11,7.689481736045675
84,783,834,V12,7.689481736045675
84,783,834,V13,7.689481736045675
84,783,834,V14,7.689481736045675
84,783,834,V16,7.689481736045675
84,783,834,V17,7.689481736045675
84,783,834,V19,7.689481736045675
84,783,834,V21,7.689481736045675
84,783,834,V26,7.689481736045675
84,783,834,V27,7.689481736045675
84,783,834,V30,7.689481736045675
84,783,834,V36,7.689481736045675
84,783,834,V39,7.689481736045675
84,783,834,V43,7.689481736045675
84,783,834,V48,7.689481736045675
84,783,834,V49,7.689481736045675
84,783,834,V52,7.689481736045675
84,783,834,V54,7.689481736045675
84,783,834,V57,7.689481736045675
84,783,834,V62,7.689481736045675
84,783,834,V63,7.689481736045675
84,783,834,V64,7.689481736045675
84,783,834,V65,7.689481736045675
84,783,834,V66,7.689481736045675
84,783,834,V67,7.689481736045675
84,783,834,V68,7.689481736045675
84,783,834,V75,7.689481736045675
84,783,834,V76,7.689481736045675
84,783,834,V78,7.689481736045675
84,1182,1091,V38,5.24631154396119
84,1182,1091,V55,5.24631154396119
84,1182,1091,V69,5.24631154396119
84,1182,1091,V77,5.24631154396119
84,1106,1276,V42,4.836798739645476
84,1398,1276,V83,7.438993890374081
84,1398,1276,V106,7.438993890374081
84,672,885,V74,5.876204136119103
84,672,885,V112,5.876204136119103
84,855,849,V33,5.706192977162224
88,917,834,V11,3.617203703030827
88,917,834,V21,3.617203703030827
88,917,834,V24,3.617203703030827
88,917,834,V27,3.617203703030827
88,917,834,V48,3.617203703030827
88,917,834,V49,3.617203703030827
88,917,834,V54,3.617203703030827
88,1229,1276,V13,3.959637309104105
88,1229,1276,V14,3.959637309104105
88,1398,1276,V40,7.438993890374081
92,917,834,V57,3.617203703030827
92,917,834,V66,3.617203703030827
92,917,834,V68,3.617203703030827
92,917,834,V75,3.617203703030827
92,708,834,V11,4.389831624444016
92,708,834,V16,4.389831624444016
92,708,834,V33,4.389831624444016
92,708,834,V58,4.389831624444016
92,708,834,V62,4.389831624444016
92,708,834,V63,4.389831624444016
92,708,834,V64,4.389831624444016
92,882,965,V17,3.616965677313317
92,882,965,V19,3.616965677313317
92,882,965,V24,3.616965677313317
92,882,965,V29,3.616965677313317
92,882,965,V53,3.616965677313317
92,1229,1182,V34,3.960024365898536
92,1229,1182,V81,3.960024365898536
92,1068,1370,V15,7.841426035905807
96,1229,1182,V21,3.960024365898536
96,1229,1182,V24,3.960024365898536
96,931,849,V12,4.4061387562478425
100,965,834,V122,3.83986736177262
100,965,834,V127,3.83986736177262
100,1229,1182,V46,3.960024365898536
100,1229,1182,V63,3.960024365898536
104,965,834,V17,3.83986736177262
104,708,834,V41,4.389831624444016
104,708,834,V49,4.389831624444016
104,885,882,V27,2.852794790784161
104,1013,882,V46,3.839767699909249
108,1091,965,V30,4.388654712140797
108,1091,965,V39,4.388654712140797
108,1091,965,V43,4.388654712140797
108,1091,965,V45,4.388654712140797
108,1091,965,V52,4.388654712140797
108,1091,965,V75,4.388654712140797
108,1091,965,V76,4.388654712140797
108,1091,965,V78,4.388654712140797
108,1091,965,V79,4.388654712140797
108,1091,965,V132,4.388654712140797
108,1091,965,V135,4.388654712140797
108,1091,965,V147,4.388654712140797
108,1091,965,V192,4.388654712140797
108,1013,965,V46,4.881725510082577
108,1229,1182,V149,3.960024365898536
108,1013,1182,V141,5.283249325636405
108,1398,1182,V21,5.640321895106829
108,1398,1182,V24,5.640321895106829
108,708,882,V122,4.837510953567602
108,931,882,V31,5.812636165404913
108,931,882,V72,5.812636165404913
108,783,917,V11,5.8083597500151045
108,783,917,V14,5.8083597500151045
108,1068,1370,V95,7.841426035905807
108,1106,1276,V13,4.836798739645476
108,783,834,V15,7.689481736045675
108,931,885,V83,3.0617002345235647
108,783,659,V16,5.809594285895007
112,1102,882,V46,7.314751476768936
112,1102,882,V116,7.314751476768936
112,1102,882,V119,7.314751476768936
112,1102,882,V188,7.314751476768936
112,672,882,V38,7.316385892068044
112,672,882,V47,7.316385892068044
112,672,882,V80,7.316385892068044
112,672,882,V92,7.316385892068044
112,672,885,V118,5.876204136119103
112,672,885,V150,5.876204136119103
112,1106,885,V56,7.965381677815221
112,1091,885,V40,10.203820878312005
112,535,885,V94,10.569431103772471
112,783,659,V11,5.809594285895007
112,783,659,V12,5.809594285895007
112,783,659,V14,5.809594285895007
112,783,659,V15,5.809594285895007
112,783,659,V16,5.809594285895007
112,508,931,V68,12.961089805583503
112,508,931,V69,12.961089805583503
112,508,931,V87,12.961089805583503
112,508,931,V88,12.961089805583503
112,508,931,V89,12.961089805583503
112,535,1013,V101,13.123524045686974
112,535,1013,V102,13.123524045686974
112,535,1013,V103,13.123524045686974
112,535,1013,V117,13.123524045686974
112,535,708,V124,4.548441137468074
112,535,708,V125,4.548441137468074
112,359,708,V54,10.088438580081291
112,359,708,V66,10.088438580081291
112,1435,1229,V77,10.197737357480824
112,1296,1229,V193,18.186956046651705
112,1296,1229,V194,18.186956046651705
112,1296,1182,V195,14.636346421121209
112,1296,1182,V196,14.636346421121209
112,783,834,V17,7.689481736045675
112,783,834,V18,7.689481736045675
112,783,965,V20,10.498093903671007
116,885,882,V19,2.852794790784161
116,885,882,V21,2.852794790784161
116,885,882,V88,2.852794790784161
116,965,882,V35,3.616965677313317
116,965,882,V61,3.616965677313317
116,783,882,V11,12.561839638690564
116,783,882,V14,12.561839638690564
116,783,882,V15,12.561839638690564
116,783,882,V17,12.561839638690564
116,1296,1229,V197,18.186956046651705
116,1296,1229,V198,18.186956046651705
116,1296,1229,V199,18.186956046651705
116,783,1229,V20,18.841160835534616
116,783,1229,V27,18.841160835534616
116,783,1229,V28,18.841160835534616
116,508,931,V90,12.961089805583503
116,508,931,V97,12.961089805583503
116,508,931,V100,12.961089805583503
116,508,931,V108,12.961089805583503
116,508,931,V129,12.961089805583503
116,508,931,V142,12.961089805583503
116,359,535,V16,5.855067293961566
116,359,535,V71,5.855067293961566
116,359,535,V74,5.855067293961566
116,359,535,V98,5.855067293961566
116,359,535,V111,5.855067293961566
116,566,535,V113,11.474227573045091
116,783,834,V37,7.689481736045675
116,783,834,V38,7.689481736045675
116,783,834,V39,7.689481736045675
116,783,834,V40,7.689481736045675
116,783,834,V41,7.689481736045675
116,783,834,V42,7.689481736045675
116,508,1276,V145,20.81243366468926
116,508,1276,V254,20.81243366468926
116,783,1276,V43,22.606377139254327
116,783,1106,V44,22.318447076891776
116,783,1106,V45,22.318447076891776
116,783,1106,V47,22.318447076891776
116,783,917,V48,5.8083597500151045
116,783,917,V49,5.8083597500151045
116,783,708,V50,10.697285568723771
116,783,708,V51,10.697285568723771
116,783,855,V52,27.60378823743443
120,882,965,V16,3.616965677313317
120,882,965,V17,3.616965677313317
120,882,965,V36,3.616965677313317
120,882,965,V53,3.616965677313317
120,882,965,V60,3.616965677313317
120,882,965,V61,3.616965677313317
120,882,965,V62,3.616965677313317
120,1276,1106,V44,4.836798739645476
120,1182,1106,V25,9.760018472127422
120,1182,1106,V26,9.760018472127422
120,1182,1106,V27,9.760018472127422
120,1182,1106,V29,9.760018472127422
120,659,535,V18,5.810827883107414
120,882,535,V63,9.342211452816104
120,882,535,V64,9.342211452816104
120,882,535,V88,9.342211452816104
120,882,535,V103,9.342211452816104
120,882,1013,V104,3.839767699909249
120,882,1013,V113,3.839767699909249
120,882,1013,V175,3.839767699909249
120,1182,1013,V30,5.283249325636405
120,1182,1068,V31,14.6407627195109
120,1182,1068,V32,14.6407627195109
120,1398,1068,V13,16.00213801732287
120,783,1068,V14,26.525178301273773
120,783,708,V15,10.697285568723771
120,783,708,V20,10.697285568723771
120,783,708,V28,10.697285568723771
120,783,708,V38,10.697285568723771
120,783,1091,V39,10.241109598832232
120,783,1091,V40,10.241109598832232
120,783,1091,V41,10.241109598832232
120,783,855,V42,27.60378823743443
120,783,855,V46,27.60378823743443
120,783,849,V47,21.903135562742808
120,783,849,V48,21.903135562742808
120,783,834,V49,7.689481736045675
120,783,834,V50,7.689481736045675
120,783,931,V51,18.3740064075405
120,783,672,V52,17.445012141301472
124,834,965,V13,3.83986736177262
124,834,965,V28,3.83986736177262
124,834,965,V55,3.83986736177262
124,834,965,V88,3.83986736177262
124,885,965,V11,6.123119155303686
124,885,965,V48,6.123119155303686
124,885,965,V104,6.123119155303686
124,659,965,V20,9.121352246650094
124,783,965,V14,10.498093903671007
124,1276,1182,V16,7.919661523440269
124,1276,1182,V21,7.919661523440269
124,1276,1182,V22,7.919661523440269
124,1276,1182,V80,7.919661523440269
124,783,1182,V27,15.175538880502293
124,783,1182,V29,15.175538880502293
124,508,931,V85,12.961089805583503
124,783,931,V33,18.3740064075405
124,783,931,V35,18.3740064075405
124,783,1229,V36,18.841160835534616
124,783,1229,V38,18.841160835534616
124,783,1229,V39,18.841160835534616
124,783,1013,V41,15.308499342485224
124,783,1013,V42,15.308499342485224
124,783,1013,V43,15.308499342485224
124,566,535,V178,11.474227573045091
124,566,535,V179,11.474227573045091
124,783,1106,V46,22.318447076891776
124,783,1106,V49,22.318447076891776
124,783,359,V51,12.499801205497114
124,783,1370,V52,30.28578929187396
124,783,849,V53,21.903135562742808
124,783,1398,V56,19.874616662347663
128,1013,882,V42,3.839767699909249
128,834,882,V62,4.883195120135012
128,1102,882,V30,7.314751476768936
128,1102,882,V33,7.314751476768936
128,1102,882,V35,7.314751476768936
128,1102,882,V49,7.314751476768936
128,1102,882,V77,7.314751476768936
128,1102,882,V84,7.314751476768936
128,1229,1182,V27,3.960024365898536
128,1229,1182,V46,3.960024365898536
128,1435,1182,V37,8.189653224238826
128,1435,1182,V40,8.189653224238826
128,659,708,V55,5.815596432206299
128,659,708,V69,5.815596432206299
128,659,708,V75,5.815596432206299
128,783,708,V11,10.697285568723771
128,1068,885,V31,11.364565785437158
128,1068,885,V53,11.364565785437158
128,1068,885,V59,11.364565785437158
128,783,885,V13,15.378166398318458
128,783,1106,V14,22.318447076891776
128,783,1106,V15,22.318447076891776
128,783,1106,V17,22.318447076891776
128,783,849,V18,21.903135562742808
128,783,849,V19,21.903135562742808
128,783,849,V20,21.903135562742808
128,783,917,V21,5.8083597500151045
128,783,917,V22,5.8083597500151045
128,783,965,V24,10.498093903671007
128,783,965,V28,10.498093903671007
128,783,1276,V34,22.606377139254327
128,783,1370,V36,30.28578929187396
128,783,566,V39,5.876334276322891
132,882,965,V13,3.616965677313317
132,882,965,V18,3.616965677313317
132,882,965,V25,3.616965677313317
132,882,965,V31,3.616965677313317
132,882,965,V53,3.616965677313317
132,882,965,V76,3.616965677313317
132,1102,965,V33,8.304116264398273
132,1102,965,V90,8.304116264398273
132,783,965,V11,10.498093903671007
132,1435,1182,V77,8.189653224238826
132,1068,1182,V19,14.6407627195109
132,1068,1182,V20,14.6407627195109
132,1068,1182,V61,14.6407627195109
132,783,1182,V12,15.175538880502293
132,783,1182,V15,15.175538880502293
132,535,931,V37,13.170081658182124
132,535,931,V64,13.170081658182124
132,535,931,V69,13.170081658182124
132,535,931,V72,13.170081658182124
132,535,931,V75,13.170081658182124
132,535,708,V94,4.548441137468074
132,359,708,V81,10.088438580081291
132,783,708,V16,10.697285568723771
132,783,1013,V21,15.308499342485224
132,783,1013,V22,15.308499342485224
132,783,1013,V24,15.308499342485224
132,783,834,V26,7.689481736045675
132,783,834,V27,7.689481736045675
132,783,834,V28,7.689481736045675
132,783,917,V35,5.8083597500151045
132,783,917,V38,5.8083597500151045
132,783,849,V39,21.903135562742808
132,783,885,V40,15.378166398318458
132,783,659,V41,5.809594285895007
136,672,849,V27,6.511836392511076
136,1068,849,V75,6.736061142863373
136,508,849,V37,9.342303526294996
136,508,849,V39,9.342303526294996
136,508,849,V45,9.342303526294996
136,508,849,V91,9.342303526294996
136,834,708,V12,4.389831624444016
136,834,708,V16,4.389831624444016
136,535,708,V32,4.548441137468074
136,1229,1102,V34,3.8392690799482057
136,1229,1102,V52,3.8392690799482057
136,1229,1102,V73,3.8392690799482057
136,1435,1296,V62,10.066515186960627
136,965,882,V17,3.616965677313317
136,965,931,V20,8.628970001760946
140,965,834,V15,3.83986736177262
140,965,834,V22,3.83986736177262
140,965,834,V26,3.83986736177262
140,965,834,V28,3.83986736177262
140,965,834,V32,3.83986736177262
140,965,834,V37,3.83986736177262
140,965,834,V40,3.83986736177262
140,965,834,V46,3.83986736177262
140,965,834,V49,3.83986736177262
