grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,14060954.714287257,14059411.714285733,1543.0000015236437,0.00010973650316616198
925,541580826.4285644,541568058.4285655,12767.999998927116,2.3575428404888777e-05
1232,373814944.92856604,373802704.92857134,12239.999994695187,3.2743474172853585e-05
873,221438038.49999422,221427936.50000125,10101.999992966652,4.5619984991724514e-05
856,98740274.21428233,98732910.21428435,7363.999997988343,7.457949713616629e-05
973,435578642.7142814,435564585.71428114,14057.000000238419,3.2272013872496344e-05
1140,407925713.85715365,407913897.85715306,11816.000000596046,2.8966058277791582e-05
794,555613787.1428587,555600731.1428578,13056.000000953674,2.349833697988623e-05
464,73803927.21428555,73798093.2142861,5833.999999448657,7.90472840626755e-05
834,414849213.0000007,414834925.00000024,14288.000000476837,3.444142968755448e-05
402,206294029.35714614,206286354.35714963,7674.999996513128,3.720417900813697e-05
1478,115352067.35713942,115343785.35714258,8281.999996840954,7.179758617762095e-05
928,560235393.4285651,560224294.428572,11098.999993085861,1.9811315249401644e-05
702,315416844.5714226,315404580.5714222,12264.000000357628,3.888188031625744e-05
1004,243966755.1428535,243950059.14285296,16696.00000053644,6.843555381453585e-05
1399,274179304.14285403,274170709.1428597,8594.999994337559,3.1348099088687436e-05
1058,281874911.4285659,281863540.4285678,11370.999998092651,4.034058916582345e-05
525,105046280.92857163,105039859.92857358,6420.999998047948,6.112543862846547e-05
850,297173166.9999966,297163850.99999905,9315.99999755621,3.1348725363068586e-05
1213,64996442.78571496,64989829.785715826,6612.999999135733,0.00010174402960694258
200,25138718.142857768,25134754.142856687,3964.000001080334,0.00015768504895730164
1105,238853308.07142246,238842187.07142693,11120.999995529652,4.655995801491778e-05
579,332630888.2142818,332618788.2142825,12099.999999284744,3.637665781504299e-05
1011,309795768.78571486,309781288.785716,14479.999998867512,4.674047052231788e-05
783,234125322.07141683,234115959.07141855,9362.999998271465,3.9991402533620033e-05
714,244616284.71427402,244604483.7142804,11800.999993622303,4.824290421795325e-05
1412,52827337.9999973,52821229.99999747,6107.999999836087,0.00011562195316062299
967,294727729.4999967,294713344.49999934,14384.999997377396,4.880775901806537e-05
1067,175082347.42857248,175072271.42857376,10075.9999987185,5.755006228043155e-05
1187,282506492.8571357,282494457.8571396,12034.999996125698,4.2600790779742644e-05
