grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,1769601.714285605,1751314.7142857243,18286.999999880558,0.010333963768374338
925,301692041.4285747,301364627.42857426,327414.00000041723,0.0010852589894318847
1232,247928083.92856473,247750631.92856997,177451.9999947548,0.0007157398112506039
873,120248551.4999985,120115253.49999943,133297.99999906123,0.0011085206294486041
856,39726602.214286506,39643102.214286104,83500.00000040233,0.0021018661387148282
973,223573938.714284,223279385.7142883,294552.99999570847,0.0013174746649345925
1140,230830633.85714048,230593389.85714328,237243.99999719858,0.001027783860542649
794,341457094.14285696,341171000.14285505,286094.00000190735,0.0008378622231296003
464,13753165.214285882,13667570.214285558,85595.0000003241,0.0062236582391530975
834,227079687.00000075,226833199.00000444,246487.9999963045,0.0010854691727503734
402,105806998.35714279,105672410.35714354,134587.99999925494,0.0012720141586945342
1478,55161633.35714286,55076743.35714303,84889.99999982864,0.0015389319502236288
928,317921615.4285579,317612024.42856157,309590.9999963045,0.0009737966371961728
702,158526714.5714346,158322913.5714358,203800.9999987781,0.0012855940435638198
1004,95961288.14285712,95754405.1428577,206882.99999941885,0.0021559006137082393
1399,164533871.1428561,164387724.14285848,146146.9999976158,0.0008882487173156224
1058,110264151.42857361,110018548.42857268,245603.00000092387,0.0022274057054710063
525,33183907.928572476,33092942.92857188,90965.00000059605,0.0027412383193804635
850,137983821.99999768,137772661.9999985,211159.99999916553,0.0015303243303346756
1213,15324393.7857155,15251014.785714895,73379.00000060536,0.004788378648231094
200,61003.14285713188,20653.14285714195,40349.99999998993,0.6614413308915708
1105,103270774.07142863,103086962.07142912,183811.99999950826,0.0017799033816902757
579,185280476.2142827,185088166.21428326,192309.99999943376,0.0010379399056434915
1011,117429240.78571586,117160887.78571635,268352.99999950826,0.0022852314994456714
783,80069301.07142794,79875077.07142776,194224.0000001788,0.002425698706011136
714,75039102.71428859,74812485.71428818,226617.00000041723,0.003019985471618198
1412,14155476.000000767,14096314.000000164,59162.0000006035,0.004179442641180013
967,128351936.49999605,128126835.4999952,225101.00000084937,0.0017537795388140192
1067,48894976.42857012,48718611.42857058,176364.99999953806,0.003607016771082543
1187,167469200.857137,167305398.8571396,163801.9999974072,0.000978102237062335
