time_step,start,end,vehicle,distance,kind
0,928,973,V8616,2.202808837490146,shortage
0,928,973,V8617,2.202808837490146,shortage
0,928,973,V8618,2.202808837490146,shortage
0,928,973,V8619,2.202808837490146,shortage
0,928,973,V8620,2.202808837490146,shortage
0,928,973,V8621,2.202808837490146,shortage
0,928,973,V8622,2.202808837490146,shortage
0,928,973,V8623,2.202808837490146,shortage
0,928,973,V8624,2.202808837490146,shortage
0,928,973,V8625,2.202808837490146,shortage
0,928,973,V8626,2.202808837490146,shortage
0,928,973,V8627,2.202808837490146,shortage
0,928,973,V8628,2.202808837490146,shortage
0,928,973,V8629,2.202808837490146,shortage
0,928,973,V8630,2.202808837490146,shortage
0,928,973,V8631,2.202808837490146,shortage
0,928,973,V8632,2.202808837490146,shortage
0,928,973,V8633,2.202808837490146,shortage
0,794,579,V5070,5.55974633222762,shortage
0,794,579,V5071,5.55974633222762,shortage
0,794,579,V5072,5.55974633222762,shortage
0,794,579,V5073,5.55974633222762,shortage
0,794,579,V5074,5.55974633222762,shortage
0,794,579,V5075,5.55974633222762,shortage
0,794,579,V5076,5.55974633222762,shortage
0,794,579,V5077,5.55974633222762,shortage
0,794,579,V5078,5.55974633222762,shortage
0,794,579,V5079,5.55974633222762,shortage
0,794,579,V5080,5.55974633222762,shortage
0,794,579,V5081,5.55974633222762,shortage
0,794,579,V5082,5.55974633222762,shortage
0,794,579,V5083,5.55974633222762,shortage
0,794,579,V5084,5.55974633222762,shortage
0,794,579,V5085,5.55974633222762,shortage
0,873,1004,V2152,3.839767699909918,shortage
0,873,1004,V2153,3.839767699909918,shortage
0,873,1004,V2154,3.839767699909918,shortage
0,873,1004,V2155,3.839767699909918,shortage
0,873,1004,V2156,3.839767699909918,shortage
0,873,1004,V2157,3.839767699909918,shortage
0,873,1004,V2158,3.839767699909918,shortage
0,873,1004,V2159,3.839767699909918,shortage
0,873,1004,V2160,3.839767699909918,shortage
0,873,1004,V2161,3.839767699909918,shortage
0,873,1004,V2162,3.839767699909918,shortage
0,873,1004,V2163,3.839767699909918,shortage
0,873,1004,V2164,3.839767699909918,shortage
0,873,1004,V2165,3.839767699909918,shortage
0,873,1004,V2166,3.839767699909918,shortage
0,873,1004,V2167,3.839767699909918,shortage
0,973,928,V3630,2.202808837490146,shortage
0,973,928,V3631,2.202808837490146,shortage
0,973,928,V3632,2.202808837490146,shortage
0,973,928,V3633,2.202808837490146,shortage
0,973,928,V3634,2.202808837490146,shortage
0,973,928,V3635,2.202808837490146,shortage
0,973,928,V3636,2.202808837490146,shortage
0,973,928,V3637,2.202808837490146,shortage
0,973,928,V3638,2.202808837490146,shortage
0,973,928,V3639,2.202808837490146,shortage
0,973,928,V3640,2.202808837490146,shortage
0,973,928,V3641,2.202808837490146,shortage
0,973,928,V3642,2.202808837490146,shortage
0,973,928,V3643,2.202808837490146,shortage
0,973,928,V3644,2.202808837490146,shortage
0,973,928,V3645,2.202808837490146,shortage
0,967,1011,V19016,1.4629503400136323,shortage
0,967,1011,V19017,1.4629503400136323,shortage
0,967,1011,V19018,1.4629503400136323,shortage
0,967,1011,V19019,1.4629503400136323,shortage
0,967,1011,V19020,1.4629503400136323,shortage
0,967,1011,V19021,1.4629503400136323,shortage
0,967,1011,V19022,1.4629503400136323,shortage
0,967,1011,V19023,1.4629503400136323,shortage
0,967,1011,V19024,1.4629503400136323,shortage
0,967,1011,V19025,1.4629503400136323,shortage
0,967,1011,V19026,1.4629503400136323,shortage
0,967,1011,V19027,1.4629503400136323,shortage
0,967,1011,V19028,1.4629503400136323,shortage
0,967,1011,V19029,1.4629503400136323,shortage
0,967,1011,V19030,1.4629503400136323,shortage
0,873,783,V2168,4.4064860569207775,shortage
0,873,783,V2169,4.4064860569207775,shortage
0,873,783,V2170,4.4064860569207775,shortage
0,873,783,V2171,4.4064860569207775,shortage
0,873,783,V2172,4.4064860569207775,shortage
0,873,783,V2173,4.4064860569207775,shortage
0,873,783,V2174,4.4064860569207775,shortage
0,873,783,V2175,4.4064860569207775,shortage
0,873,783,V2176,4.4064860569207775,shortage
0,873,783,V2177,4.4064860569207775,shortage
0,873,783,V2178,4.4064860569207775,shortage
0,873,783,V2179,4.4064860569207775,shortage
0,873,783,V2180,4.4064860569207775,shortage
0,873,783,V2181,4.4064860569207775,shortage
0,873,783,V2182,4.4064860569207775,shortage
0,834,702,V6442,4.389831624444016,shortage
0,834,702,V6443,4.389831624444016,shortage
0,834,702,V6444,4.389831624444016,shortage
0,834,702,V6445,4.389831624444016,shortage
0,834,702,V6446,4.389831624444016,shortage
0,834,702,V6447,4.389831624444016,shortage
0,834,702,V6448,4.389831624444016,shortage
0,834,702,V6449,4.389831624444016,shortage
0,834,702,V6450,4.389831624444016,shortage
0,834,702,V6451,4.389831624444016,shortage
0,834,702,V6452,4.389831624444016,shortage
0,834,702,V6453,4.389831624444016,shortage
0,834,702,V6454,4.389831624444016,shortage
0,834,702,V6455,4.389831624444016,shortage
0,834,702,V6456,4.389831624444016,shortage
0,1011,1140,V16201,3.335847799336888,shortage
0,1011,1140,V16202,3.335847799336888,shortage
0,1011,1140,V16203,3.335847799336888,shortage
0,1011,1140,V16204,3.335847799336888,shortage
0,1011,1140,V16205,3.335847799336888,shortage
0,1011,1140,V16206,3.335847799336888,shortage
0,1011,1140,V16207,3.335847799336888,shortage
0,1011,1140,V16208,3.335847799336888,shortage
0,1011,1140,V16209,3.335847799336888,shortage
0,1011,1140,V16210,3.335847799336888,shortage
0,1011,1140,V16211,3.335847799336888,shortage
0,1011,1140,V16212,3.335847799336888,shortage
0,1011,1140,V16213,3.335847799336888,shortage
0,1011,1140,V16214,3.335847799336888,shortage
0,967,925,V19031,1.4630157462730349,shortage
0,967,925,V19032,1.4630157462730349,shortage
0,967,925,V19033,1.4630157462730349,shortage
0,967,925,V19034,1.4630157462730349,shortage
0,967,925,V19035,1.4630157462730349,shortage
0,967,925,V19036,1.4630157462730349,shortage
0,967,925,V19037,1.4630157462730349,shortage
0,967,925,V19038,1.4630157462730349,shortage
0,967,925,V19039,1.4630157462730349,shortage
0,967,925,V19040,1.4630157462730349,shortage
0,967,925,V19041,1.4630157462730349,shortage
0,967,925,V19042,1.4630157462730349,shortage
0,967,925,V19043,1.4630157462730349,shortage
0,967,925,V19044,1.4630157462730349,shortage
0,794,834,V5086,3.0622624863494035,shortage
0,794,834,V5087,3.0622624863494035,shortage
0,794,834,V5088,3.0622624863494035,shortage
0,794,834,V5089,3.0622624863494035,shortage
0,794,834,V5090,3.0622624863494035,shortage
0,794,834,V5091,3.0622624863494035,shortage
0,794,834,V5092,3.0622624863494035,shortage
0,794,834,V5093,3.0622624863494035,shortage
0,794,834,V5094,3.0622624863494035,shortage
0,794,834,V5095,3.0622624863494035,shortage
0,794,834,V5096,3.0622624863494035,shortage
0,794,834,V5097,3.0622624863494035,shortage
0,794,834,V5098,3.0622624863494035,shortage
0,1011,967,V16215,1.4629503400136323,shortage
0,1011,967,V16216,1.4629503400136323,shortage
0,1011,967,V16217,1.4629503400136323,shortage
0,1011,967,V16218,1.4629503400136323,shortage
0,1011,967,V16219,1.4629503400136323,shortage
0,1011,967,V16220,1.4629503400136323,shortage
0,1011,967,V16221,1.4629503400136323,shortage
0,1011,967,V16222,1.4629503400136323,shortage
0,1011,967,V16223,1.4629503400136323,shortage
0,1011,967,V16224,1.4629503400136323,shortage
0,1011,967,V16225,1.4629503400136323,shortage
0,1011,967,V16226,1.4629503400136323,shortage
0,1011,967,V16227,1.4629503400136323,shortage
0,973,1058,V3646,2.41855773034487,shortage
