grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,14131132.71428729,14129575.714285733,1557.0000015571713,0.00011018225028648733
925,540888999.4285649,540876465.4285654,12533.999999523163,2.3172961573936623e-05
1232,373078608.928566,373065670.9285713,12937.999994695187,3.467901853674074e-05
873,218892093.49999422,218878538.5000011,13554.999993115664,6.192548929646936e-05
856,99397373.21428216,99390473.21428417,6899.999997988343,6.941833345146087e-05
973,437747129.7142813,437735321.71428126,11808.000000059605,2.6974477269026793e-05
1140,407426156.8571536,407414081.8571528,12075.00000077486,2.9637272417461498e-05
794,555701843.1428587,555688877.1428578,12966.000000953674,2.333265610137701e-05
464,73200390.21428548,73193489.2142861,6900.999999374151,9.427545371236806e-05
834,413804704.00000066,413788594.0000003,16110.000000357628,3.893140857180203e-05
402,205996873.35714608,205988425.35714957,8447.999996513128,4.1010331170737963e-05
1478,115748969.35713944,115741745.35714258,7223.999996855855,6.241092285294095e-05
928,560459873.4285653,560448241.4285719,11631.99999332428,2.0754385005596416e-05
702,316778452.5714225,316768791.57142234,9661.000000178814,3.0497655133284657e-05
1004,244410337.14285377,244394067.1428533,16270.000000476837,6.656837918834543e-05
1399,273307398.1428544,273297818.14285946,9579.999994933605,3.5052106382887806e-05
1058,281504112.42856604,281491264.4285675,12847.999998509884,4.5640541048117614e-05
525,105334792.92857158,105328274.9285736,6517.999997988343,6.187888936572225e-05
850,297712168.99999696,297702838.99999905,9329.999997913837,3.133899440272437e-05
1213,64750428.78571497,64743337.78571584,7090.999999128282,0.00010951278828739858
200,24797132.142857846,24792759.142856773,4373.000001072884,0.0001763510383329715
1105,239262557.0714224,239252259.07142678,10297.999995619059,4.304058320560787e-05
579,331157082.21428204,331142688.2142826,14393.999999463558,4.346577733810815e-05
1011,311653675.7857149,311641547.78571624,12127.999998688698,3.891499103327631e-05
783,234553756.0714168,234544509.07141858,9246.99999821186,3.942379842084617e-05
714,244055084.7142741,244043356.71428043,11727.999993681908,4.805472505279858e-05
1412,53667486.99999721,53663155.999997385,4330.999999828637,8.070062978407879e-05
967,294743839.4999967,294729415.4999994,14423.999997317791,4.8937409588565636e-05
1067,175148684.42857248,175138723.42857373,9960.999998748302,5.6871680373999644e-05
1187,283246313.8571358,283235928.85713965,10384.999996125698,3.666420174973116e-05
