grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,13963739.714287234,13962065.714285733,1674.000001501292,0.0001198819253117781
925,540094446.4285649,540080937.4285653,13508.999999642372,2.501229199628352e-05
1232,372340844.92856586,372325712.92857116,15131.999994695187,4.064018278090947e-05
873,220300211.49999443,220288937.50000125,11273.999993175268,5.117562037917314e-05
856,99484588.21428217,99477600.21428417,6987.999998003244,7.024203571061307e-05
973,437106685.71428144,437093752.7142812,12933.000000238419,2.958774235883499e-05
1140,407359939.8571536,407347410.8571529,12529.000000715256,3.0756583490042546e-05
794,555347837.1428591,555334823.1428577,13014.000001430511,2.343396180020191e-05
464,74209164.21428537,74203918.21428604,5245.999999329448,7.069207765473775e-05
834,413867175.0000007,413851672.00000036,15503.000000357628,3.745887796092454e-05
402,206729525.35714623,206722559.3571497,6965.999996542931,3.3696202729186646e-05
1478,114889604.35713948,114881408.35714264,8195.999996840954,7.133804701218503e-05
928,559513032.4285648,559500137.4285722,12894.999992609024,2.3046826874859933e-05
702,316563279.57142246,316553285.5714223,9994.000000178814,3.157030725013065e-05
1004,245957254.14285332,245943705.14285278,13549.000000536442,5.508680785917015e-05
1399,272688632.14285415,272678498.1428592,10133.999994933605,3.7163265352494334e-05
1058,280253829.4285657,280239716.42856765,14112.999998033047,5.0357920271095994e-05
525,105238730.92857157,105232089.92857355,6640.999998018146,6.310414368760847e-05
850,297943033.99999696,297934092.9999991,8940.999997854233,3.000909226780017e-05
1213,64211167.78571501,64203627.78571579,7539.999999217689,0.00011742505640732336
200,25316023.142857738,25312194.14285667,3829.0000010691583,0.00015124808424538875
1105,237532901.07142246,237521130.07142672,11770.999995738268,4.955524031678841e-05
579,333855378.21428204,333844811.21428263,10566.999999403954,3.165142959782311e-05
1011,310847227.7857149,310834819.7857163,12407.999998629093,3.991671435198595e-05
783,234491721.0714168,234482404.07141855,9316.999998241663,3.973274602476937e-05
714,243954666.71427417,243942302.7142804,12363.999993771315,5.068154735589601e-05
1412,53007228.99999729,53001148.99999745,6079.999999836087,0.00011470133629955262
967,296592437.49999624,296580315.49999934,12121.999996900558,4.087090048241945e-05
1067,175397755.42857248,175388302.4285737,9452.999998778105,5.3894646346416136e-05
1187,281564229.85713565,281550203.85713965,14025.999996006489,4.981456630028329e-05
