idx,Grid ID,avg_lat,avg_lon,real_origin_demand,real_dest_demand,real_total_demand
214,214,31.0689,121.2177,38,43,81
215,215,31.0689,121.2277,154,329,483
216,216,31.0689,121.2377,165,319,484
217,217,31.0689,121.2477,72,132,204
218,218,31.0689,121.2577,193,181,374
219,219,31.0689,121.2677,4,26,30
220,220,31.0689,121.2777,119,173,292
221,221,31.0689,121.2877,34,55,89
222,222,31.0689,121.2977,23,85,108
223,223,31.0689,121.3077,1329,1374,2703
224,224,31.0689,121.3177,330,561,891
225,225,31.0689,121.3277,103,190,293
226,226,31.0689,121.3377,49,135,184
227,227,31.0689,121.3477,447,787,1234
228,228,31.0689,121.3577,444,399,843
229,229,31.0689,121.3677,227,160,387
230,230,31.0689,121.3777,814,768,1582
231,231,31.0689,121.3877,2501,3174,5675
232,232,31.0689,121.3977,2966,4259,7225
233,233,31.0689,121.4077,490,719,1209
234,234,31.0689,121.4177,524,705,1229
235,235,31.0689,121.4277,1054,970,2024
236,236,31.0689,121.4377,192,327,519
237,237,31.0689,121.4477,14,47,61
238,238,31.0689,121.4577,280,388,668
239,239,31.0689,121.4677,2,6,8
240,240,31.0689,121.4777,2,18,20
241,241,31.0689,121.4877,130,255,385
242,242,31.0689,121.4977,273,504,777
243,243,31.0689,121.5077,413,471,884
244,244,31.0689,121.5177,854,943,1797
245,245,31.0689,121.5277,377,823,1200
246,246,31.0689,121.5377,193,380,573
247,247,31.0689,121.5477,2,22,24
248,248,31.0689,121.5577,13,38,51
249,249,31.0689,121.5677,6,11,17
250,250,31.0689,121.5777,247,181,428
251,251,31.0689,121.5877,287,260,547
252,252,31.0689,121.5977,18,44,62
253,253,31.0689,121.6077,11,14,25
254,254,31.0689,121.6177,14,23,37
255,255,31.0689,121.6277,32,25,57
256,256,31.0689,121.6377,67,78,145
257,257,31.0789,121.2177,1,1,2
258,258,31.0789,121.2277,39,27,66
259,259,31.0789,121.2377,4,24,28
260,260,31.0789,121.2477,35,113,148
261,261,31.0789,121.2577,295,306,601
262,262,31.0789,121.2677,137,270,407
263,263,31.0789,121.2777,28,147,175
264,264,31.0789,121.2877,7,10,17
265,265,31.0789,121.2977,2,7,9
266,266,31.0789,121.3077,112,198,310
267,267,31.0789,121.3177,687,702,1389
268,268,31.0789,121.3277,533,664,1197
269,269,31.0789,121.3377,1234,1379,2613
270,270,31.0789,121.3477,211,416,627
271,271,31.0789,121.3577,697,779,1476
272,272,31.0789,121.3677,1911,1378,3289
273,273,31.0789,121.3777,2093,1285,3378
274,274,31.0789,121.3877,1534,1277,2811
275,275,31.0789,121.3977,3748,3755,7503
276,276,31.0789,121.4077,992,1344,2336
277,277,31.0789,121.4177,1863,2122,3985
278,278,31.0789,121.4277,339,742,1081
279,279,31.0789,121.4377,935,985,1920
280,280,31.0789,121.4477,86,274,360
281,281,31.0789,121.4577,191,229,420
282,282,31.0789,121.4677,0,2,2
283,283,31.0789,121.4777,3,34,37
284,284,31.0789,121.4877,788,1269,2057
285,285,31.0789,121.4977,2015,3022,5037
286,286,31.0789,121.5077,755,1148,1903
287,287,31.0789,121.5177,878,992,1870
288,288,31.0789,121.5277,25,57,82
289,289,31.0789,121.5377,71,115,186
290,290,31.0789,121.5477,229,403,632
291,291,31.0789,121.5577,23,44,67
292,292,31.0789,121.5677,16,44,60
293,293,31.0789,121.5777,134,136,270
294,294,31.0789,121.5877,683,846,1529
295,295,31.0789,121.5977,221,467,688
296,296,31.0789,121.6077,120,441,561
297,297,31.0789,121.6177,0,5,5
298,298,31.0789,121.6277,41,45,86
299,299,31.0789,121.6377,108,220,328
300,300,31.0889,121.2177,49,95,144
301,301,31.0889,121.2277,1712,852,2564
302,302,31.0889,121.2377,71,90,161
303,303,31.0889,121.2477,286,297,583
304,304,31.0889,121.2577,410,411,821
305,305,31.0889,121.2677,206,423,629
306,306,31.0889,121.2777,200,314,514
307,307,31.0889,121.2877,67,136,203
308,308,31.0889,121.2977,13,103,116
309,309,31.0889,121.3077,210,243,453
310,310,31.0889,121.3177,51,192,243
311,311,31.0889,121.3277,376,669,1045
312,312,31.0889,121.3377,917,1179,2096
313,313,31.0889,121.3477,259,629,888
314,314,31.0889,121.3577,350,532,882
315,315,31.0889,121.3677,1976,1942,3918
316,316,31.0889,121.3777,4197,3602,7799
317,317,31.0889,121.3877,4398,3877,8275
318,318,31.0889,121.3977,4040,4250,8290
319,319,31.0889,121.4077,1815,2068,3883
320,320,31.0889,121.4177,2979,3273,6252
321,321,31.0889,121.4277,1750,2144,3894
322,322,31.0889,121.4377,807,1473,2280
323,323,31.0889,121.4477,218,472,690
324,324,31.0889,121.4577,363,318,681
325,325,31.0889,121.4677,18,68,86
326,326,31.0889,121.4777,49,136,185
327,327,31.0889,121.4877,86,142,228
328,328,31.0889,121.4977,549,685,1234
329,329,31.0889,121.5077,1254,1342,2596
330,330,31.0889,121.5177,536,656,1192
331,331,31.0889,121.5277,257,417,674
332,332,31.0889,121.5377,21,68,89
333,333,31.0889,121.5477,15,35,50
334,334,31.0889,121.5577,21,49,70
335,335,31.0889,121.5677,53,103,156
336,336,31.0889,121.5777,746,770,1516
337,337,31.0889,121.5877,1236,1543,2779
338,338,31.0889,121.5977,177,287,464
339,339,31.0889,121.6077,0,9,9
340,340,31.0889,121.6177,5,13,18
341,341,31.0889,121.6277,10,11,21
342,342,31.0889,121.6377,44,71,115
343,343,31.0989,121.2177,241,412,653
344,344,31.0989,121.2277,49,96,145
345,345,31.0989,121.2377,0,17,17
346,346,31.0989,121.2477,120,279,399
347,347,31.0989,121.2577,500,371,871
348,348,31.0989,121.2677,181,457,638
349,349,31.0989,121.2777,132,224,356
350,350,31.0989,121.2877,233,415,648
351,351,31.0989,121.2977,148,208,356
352,352,31.0989,121.3077,312,466,778
353,353,31.0989,121.3177,1001,1092,2093
354,354,31.0989,121.3277,229,518,747
355,355,31.0989,121.3377,1227,1859,3086
356,356,31.0989,121.3477,2640,3065,5705
357,357,31.0989,121.3577,1506,1516,3022
358,358,31.0989,121.3677,1863,2898,4761
359,359,31.0989,121.3777,3318,4665,7983
360,360,31.0989,121.3877,6884,7219,14103
361,361,31.0989,121.3977,1263,3462,4725
362,362,31.0989,121.4077,5145,5562,10707
363,363,31.0989,121.4177,2343,3311,5654
364,364,31.0989,121.4277,3075,3095,6170
365,365,31.0989,121.4377,596,1299,1895
366,366,31.0989,121.4477,1085,1775,2860
367,367,31.0989,121.4577,84,158,242
368,368,31.0989,121.4677,18,127,145
369,369,31.0989,121.4777,64,161,225
370,370,31.0989,121.4877,908,1399,2307
371,371,31.0989,121.4977,1757,2366,4123
372,372,31.0989,121.5077,255,267,522
373,373,31.0989,121.5177,107,211,318
374,374,31.0989,121.5277,105,240,345
375,375,31.0989,121.5377,90,229,319
376,376,31.0989,121.5477,51,100,151
377,377,31.0989,121.5577,13,57,70
378,378,31.0989,121.5677,599,690,1289
379,379,31.0989,121.5777,1138,1165,2303
380,380,31.0989,121.5877,915,1941,2856
381,381,31.0989,121.5977,112,322,434
382,382,31.0989,121.6077,69,91,160
383,383,31.0989,121.6177,128,182,310
384,384,31.0989,121.6277,225,297,522
385,385,31.0989,121.6377,169,193,362
386,386,31.1089,121.2177,65,135,200
387,387,31.1089,121.2277,2789,2765,5554
388,388,31.1089,121.2377,507,974,1481
389,389,31.1089,121.2477,1068,2015,3083
390,390,31.1089,121.2577,1135,1389,2524
391,391,31.1089,121.2677,792,1418,2210
392,392,31.1089,121.2777,850,1574,2424
393,393,31.1089,121.2877,119,458,577
394,394,31.1089,121.2977,49,310,359
395,395,31.1089,121.3077,437,1095,1532
396,396,31.1089,121.3177,416,536,952
397,397,31.1089,121.3277,104,332,436
398,398,31.1089,121.3377,331,625,956
399,399,31.1089,121.3477,1352,4054,5406
400,400,31.1089,121.3577,3333,4436,7769
401,401,31.1089,121.3677,12141,14656,26797
402,402,31.1089,121.3777,18648,23004,41652
403,403,31.1089,121.3877,15001,17251,32252
404,404,31.1089,121.3977,8806,8535,17341
405,405,31.1089,121.4077,9958,9139,19097
406,406,31.1089,121.4177,1183,1999,3182
407,407,31.1089,121.4277,4499,4498,8997
408,408,31.1089,121.4377,1680,2019,3699
409,409,31.1089,121.4477,1595,2582,4177
410,410,31.1089,121.4577,32,193,225
411,411,31.1089,121.4677,25,173,198
