idx,Grid ID,avg_lat,avg_lon,real_total_demand,cluster_label,is_selected_site
478,478,31.1289,121.2777,388,17,False
479,479,31.1289,121.2877,2037,17,False
480,480,31.1289,121.2977,1064,17,False
481,481,31.1289,121.3077,2642,17,False
482,482,31.1289,121.3177,8177,17,False
483,483,31.1289,121.3277,10701,17,False
484,484,31.1289,121.3377,4523,17,False
485,485,31.1289,121.3477,4768,10,False
486,486,31.1289,121.3577,3261,10,False
487,487,31.1289,121.3677,19054,10,False
488,488,31.1289,121.3777,13768,10,False
489,489,31.1289,121.3877,21561,22,False
490,490,31.1289,121.3977,62360,22,False
491,491,31.1289,121.4077,24194,22,False
492,492,31.1289,121.4177,55138,22,False
493,493,31.1289,121.4277,17098,22,False
494,494,31.1289,121.4377,5384,22,False
495,495,31.1289,121.4477,14289,22,False
496,496,31.1289,121.4577,1470,22,False
497,497,31.1289,121.4677,760,25,False
498,498,31.1289,121.4777,533,25,False
499,499,31.1289,121.4877,2487,25,False
500,500,31.1289,121.4977,5693,25,False
501,501,31.1289,121.5077,3627,25,False
502,502,31.1289,121.5177,3887,25,False
503,503,31.1289,121.5277,4954,25,False
504,504,31.1289,121.5377,2922,8,False
505,505,31.1289,121.5477,2255,8,False
506,506,31.1289,121.5577,3112,8,False
507,507,31.1289,121.5677,7718,8,False
508,508,31.1289,121.5777,4978,8,True
509,509,31.1289,121.5877,2772,8,False
510,510,31.1289,121.5977,2967,8,False
511,511,31.1289,121.6077,920,8,False
512,512,31.1289,121.6177,3088,8,False
513,513,31.1289,121.6277,677,8,False
514,514,31.1289,121.6377,41,8,False
515,515,31.1389,121.2177,104,0,False
516,516,31.1389,121.2277,576,17,False
517,517,31.1389,121.2377,170,17,False
518,518,31.1389,121.2477,29,17,False
519,519,31.1389,121.2577,149,17,False
520,520,31.1389,121.2677,583,17,False
521,521,31.1389,121.2777,187,17,False
522,522,31.1389,121.2877,1448,17,False
523,523,31.1389,121.2977,1607,17,False
524,524,31.1389,121.3077,7952,17,False
525,525,31.1389,121.3177,20124,17,False
526,526,31.1389,121.3277,6133,17,False
527,527,31.1389,121.3377,5508,17,False
528,528,31.1389,121.3477,12081,13,False
529,529,31.1389,121.3577,19638,13,False
530,530,31.1389,121.3677,12020,13,False
531,531,31.1389,121.3777,21317,13,False
532,532,31.1389,121.3877,42542,22,False
533,533,31.1389,121.3977,48786,22,False
534,534,31.1389,121.4077,29736,22,False
535,535,31.1389,121.4177,41862,22,True
536,536,31.1389,121.4277,28284,22,False
537,537,31.1389,121.4377,29744,22,False
538,538,31.1389,121.4477,21834,22,False
539,539,31.1389,121.4577,205,22,False
540,540,31.1389,121.4677,1072,25,False
541,541,31.1389,121.4777,542,25,False
542,542,31.1389,121.4877,7466,25,False
543,543,31.1389,121.4977,12343,25,False
544,544,31.1389,121.5077,18440,25,False
545,545,31.1389,121.5177,7900,25,False
546,546,31.1389,121.5277,3903,25,False
547,547,31.1389,121.5377,1679,8,False
548,548,31.1389,121.5477,1744,8,False
549,549,31.1389,121.5577,4569,8,False
550,550,31.1389,121.5677,11820,8,False
551,551,31.1389,121.5777,7169,8,False
552,552,31.1389,121.5877,1226,8,False
553,553,31.1389,121.5977,2423,8,False
554,554,31.1389,121.6077,4640,8,False
555,555,31.1389,121.6177,2016,8,False
556,556,31.1389,121.6277,803,8,False
557,557,31.1389,121.6377,121,8,False
558,558,31.1489,121.2177,263,17,False
559,559,31.1489,121.2277,787,17,False
560,560,31.1489,121.2377,207,17,False
561,561,31.1489,121.2477,57,17,False
562,562,31.1489,121.2577,82,17,False
563,563,31.1489,121.2677,156,17,False
564,564,31.1489,121.2777,705,17,False
565,565,31.1489,121.2877,1837,17,False
566,566,31.1489,121.2977,5092,17,True
567,567,31.1489,121.3077,17436,17,False
568,568,31.1489,121.3177,9885,17,False
569,569,31.1489,121.3277,6996,17,False
570,570,31.1489,121.3377,12338,13,False
571,571,31.1489,121.3477,20668,13,False
572,572,31.1489,121.3577,16335,13,False
573,573,31.1489,121.3677,2982,13,False
574,574,31.1489,121.3777,26042,13,False
575,575,31.1489,121.3877,12115,13,False
576,576,31.1489,121.3977,36938,22,False
577,577,31.1489,121.4077,40068,22,False
578,578,31.1489,121.4177,7232,22,False
579,579,31.1489,121.4277,62827,22,False
580,580,31.1489,121.4377,14084,22,False
581,581,31.1489,121.4477,10846,7,False
582,582,31.1489,121.4577,508,7,False
583,583,31.1489,121.4677,4625,25,False
584,584,31.1489,121.4777,2378,25,False
585,585,31.1489,121.4877,17579,25,False
586,586,31.1489,121.4977,25967,25,False
