takeoff_grid_id,landing_grid_id,hour_of_day,day_type,total_trip_count,avg_trip_count_per_bin,access_km,egress_km
172,200,0,workday,0.2884289361695609,0.006867355623084783,4.447797065782649,6.133218865351519
172,200,2,workday,0.4251853122239097,0.010123459814854994,0.9525373163055436,6.739308342117182
172,200,6,offday,0.1748072194225812,0.010925451213911325,8.016272376125295,7.4566034150082885
172,200,6,workday,0.2182970092287038,0.005197547838778661,5.063648741924168,8.016272376124169
172,200,7,workday,0.5912408610970178,0.014077163359452805,8.946404792885417,2.2238985328911274
172,200,8,workday,0.8306932248397321,0.019778410115231716,3.536310202076531,6.797488169722706
172,200,9,workday,0.7681084316883205,0.01828829599257906,3.6137539636557614,5.278749575285919
172,200,10,workday,0.5980676071066066,0.01423970493110968,3.999248288602962,6.675083768212726
172,200,11,offday,0.3212757555654716,0.020079734722841976,5.822683891523726,4.548609066251403
172,200,11,workday,0.2999977946400368,0.00714280463428659,7.456603415009497,5.55974633222762
172,200,12,workday,0.8037994224026693,0.019138081485777843,7.042782458312192,2.195986256956328
172,200,13,offday,0.5723309129940202,0.03577068206212626,5.876919281745578,0.0
172,200,13,workday,1.018783441712933,0.02425674861221269,6.49547522936769,6.700684839166782
172,200,14,offday,0.1935006421090047,0.012093790131812793,8.824752236602155,4.76268654290879
172,200,14,workday,1.173364505968077,0.027937250142097074,5.687229772317958,6.262152212329875
172,200,15,offday,1.3189461024042934,0.08243413140026834,4.047718344099003,2.2058469065387087
172,200,15,workday,1.1022011430351983,0.026242884357980913,4.7406001166687615,5.517634276240968
172,200,16,workday,1.533147637065708,0.036503515168231145,4.682356030425724,6.10445112239594
172,200,17,offday,0.7462321857794942,0.04663951161121839,1.8497970646246646,6.355529967468473
172,200,17,workday,0.2784383497039844,0.0066294845167615335,5.286991285154586,6.133218865351519
172,200,18,offday,0.1877053118498655,0.011731581990616594,7.456603415009497,6.133218865351519
172,200,18,workday,0.8170934401348608,0.019454605717496687,5.115098346173016,4.9419301066909895
