compressed_bin_idx,timestamp,grid_ids
351,2015-04-08 07:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
352,2015-04-08 08:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
353,2015-04-08 08:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
354,2015-04-08 09:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
355,2015-04-08 09:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
356,2015-04-08 10:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
357,2015-04-08 10:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
358,2015-04-08 11:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
359,2015-04-08 11:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
360,2015-04-08 12:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
361,2015-04-08 12:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
362,2015-04-08 13:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
363,2015-04-08 13:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
364,2015-04-08 14:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
365,2015-04-08 14:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
366,2015-04-08 15:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
367,2015-04-08 15:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
368,2015-04-08 16:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
369,2015-04-08 16:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
370,2015-04-08 17:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
371,2015-04-08 17:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
372,2015-04-08 18:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
373,2015-04-08 18:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
374,2015-04-08 19:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
375,2015-04-08 19:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
376,2015-04-08 20:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
377,2015-04-08 20:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
378,2015-04-08 21:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
379,2015-04-08 21:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
380,2015-04-08 22:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
381,2015-04-08 22:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
382,2015-04-08 23:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
383,2015-04-08 23:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
384,2015-04-09 00:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
385,2015-04-09 00:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
386,2015-04-09 01:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
387,2015-04-09 01:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
388,2015-04-09 02:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
389,2015-04-09 02:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
390,2015-04-09 03:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
391,2015-04-09 03:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
392,2015-04-09 04:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
393,2015-04-09 04:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
394,2015-04-09 05:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
395,2015-04-09 05:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
396,2015-04-09 06:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
397,2015-04-09 06:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
398,2015-04-09 07:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
399,2015-04-09 07:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
400,2015-04-09 08:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
401,2015-04-09 08:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
402,2015-04-09 09:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
403,2015-04-09 09:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
404,2015-04-09 10:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
405,2015-04-09 10:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
406,2015-04-09 11:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
407,2015-04-09 11:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
408,2015-04-09 12:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
409,2015-04-09 12:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
410,2015-04-09 13:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
411,2015-04-09 13:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
412,2015-04-09 14:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
413,2015-04-09 14:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
414,2015-04-09 15:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
415,2015-04-09 15:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
416,2015-04-09 16:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
417,2015-04-09 16:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
418,2015-04-09 17:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
419,2015-04-09 17:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
420,2015-04-09 18:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
421,2015-04-09 18:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
422,2015-04-09 19:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
423,2015-04-09 19:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
424,2015-04-09 20:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
425,2015-04-09 20:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
426,2015-04-09 21:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
427,2015-04-09 21:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
428,2015-04-09 22:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
429,2015-04-09 22:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
430,2015-04-09 23:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
431,2015-04-09 23:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
432,2015-04-10 00:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
433,2015-04-10 00:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
434,2015-04-10 01:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
435,2015-04-10 01:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
436,2015-04-10 02:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
437,2015-04-10 02:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
438,2015-04-10 03:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
439,2015-04-10 03:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
440,2015-04-10 04:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
441,2015-04-10 04:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
442,2015-04-10 05:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
443,2015-04-10 05:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
444,2015-04-10 06:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
445,2015-04-10 06:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
446,2015-04-10 07:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
447,2015-04-10 07:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
448,2015-04-10 08:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
449,2015-04-10 08:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
450,2015-04-10 09:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
451,2015-04-10 09:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
452,2015-04-10 10:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
453,2015-04-10 10:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
454,2015-04-10 11:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
455,2015-04-10 11:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
456,2015-04-10 12:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
457,2015-04-10 12:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
458,2015-04-10 13:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
459,2015-04-10 13:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
460,2015-04-10 14:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
461,2015-04-10 14:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
462,2015-04-10 15:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
463,2015-04-10 15:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
464,2015-04-10 16:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
465,2015-04-10 16:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
466,2015-04-10 17:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
467,2015-04-10 17:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
468,2015-04-10 18:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
469,2015-04-10 18:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
470,2015-04-10 19:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
471,2015-04-10 19:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
472,2015-04-10 20:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
473,2015-04-10 20:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
474,2015-04-10 21:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
475,2015-04-10 21:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
476,2015-04-10 22:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
477,2015-04-10 22:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
478,2015-04-10 23:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
479,2015-04-10 23:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
480,2015-04-11 00:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
481,2015-04-11 00:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
482,2015-04-11 01:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
483,2015-04-11 01:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
484,2015-04-11 02:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
485,2015-04-11 02:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
486,2015-04-11 03:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
487,2015-04-11 03:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
488,2015-04-11 04:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
489,2015-04-11 04:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
490,2015-04-11 05:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
491,2015-04-11 05:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
492,2015-04-11 06:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
493,2015-04-11 06:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
494,2015-04-11 07:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
495,2015-04-11 07:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
496,2015-04-11 08:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
497,2015-04-11 08:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
498,2015-04-11 09:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
499,2015-04-11 09:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
500,2015-04-11 10:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
501,2015-04-11 10:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
502,2015-04-11 11:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
503,2015-04-11 11:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
504,2015-04-11 12:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
505,2015-04-11 12:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
506,2015-04-11 13:00:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
507,2015-04-11 13:30:00,"217,882,1276,917,855,931,1182,708,508,834,359,1435,885,659,1091,1398,1102,566,849,1296,196,1106,535,1013,783,672,1370,965,1068,1229"
