takeoff_grid_id,landing_grid_id,hour_of_day,day_type,total_trip_count,avg_trip_count_per_bin,access_km,egress_km
172,200,0,workday,0.1402207442344485,0.00333858914843925,4.447797065782649,6.133218865351519
172,200,2,workday,0.1930891163359211,0.004597359912760026,0.9525373163055437,6.739308342117182
172,200,6,offday,0.1400000123729086,0.008750000773306787,8.016272376125295,7.4566034150082885
172,200,6,workday,0.1400023757335059,0.0033333898984168075,5.063648741924168,8.016272376124169
172,200,7,workday,0.8292323325916765,0.01974362696646849,8.946404792885417,2.2238985328911274
172,200,8,workday,0.4287360260157813,0.010208000619423365,4.210484181903823,6.5011981664177805
172,200,9,workday,0.9818474463573311,0.023377320151365028,3.1651033262278117,5.043057432391542
172,200,10,workday,0.2821209978893918,0.006717166616414091,4.420677875558721,6.447614752942187
172,200,11,offday,0.1410436184836296,0.00881522615522685,5.822683891523726,4.548609066251403
172,200,11,workday,0.140391418987029,0.0033426528330245003,7.456603415009498,5.55974633222762
172,200,12,workday,0.8875077269263366,0.021131136355388967,6.891106388286872,1.6541856166109028
172,200,13,offday,0.8025025013017879,0.050156406331361744,5.876919281745578,0.0
172,200,13,workday,0.7000542702216962,0.01666795881480229,6.730142488751052,6.816008796679821
172,200,14,offday,0.1400001926140374,0.008750012038377337,8.824752236602155,4.76268654290879
172,200,14,workday,0.7005631284619253,0.016680074487188695,5.976738049147726,6.380993220094714
172,200,15,offday,1.7101920155768897,0.10688700097355561,4.083454161726088,2.205842794308331
172,200,15,workday,0.8298519336390013,0.019758379372357176,4.005821014174008,5.5550895665939795
172,200,16,workday,1.354073824250553,0.0322398529583465,3.9177646064706764,5.606976963943219
172,200,17,offday,0.3550636501413998,0.022191478133837487,1.761732594734251,6.344946260891636
172,200,17,workday,0.1401309837443028,0.0033364519939119716,5.286991285154586,6.133218865351519
172,200,18,offday,0.1400000919125461,0.00875000574453413,7.456603415009496,6.133218865351519
172,200,18,workday,0.4121766834966165,0.00981373055944325,4.9996203802624395,5.006120103219651
172,200,19,offday,0.1400162033730694,0.008751012710816837,5.55974633222762,9.659570288782167
172,200,19,workday,1.4074641537895884,0.03351105128070449,3.357453604658779,3.6767813231763005
172,200,20,offday,0.1400000000405802,0.008750000002536262,8.824752236602155,9.659570288782167
172,200,20,workday,0.1401328902376022,0.0033364973866095763,0.9525373163055436,8.824752236602155
172,200,21,workday,1.4233926099121965,0.03389030023600468,3.0134738378074517,8.054567527544409
172,200,22,offday,1.0645787874090438,0.06653617421306524,5.519903050697326,3.663371075710462
172,200,22,workday,0.5573599394952324,0.013270474749886487,5.745802854993216,3.1320127152537123
172,200,23,offday,0.1400030727660552,0.00875019204787845,4.890524483080361,5.7152238302521665
172,402,0,offday,2.5542449044417843,0.15964030652761152,5.406496077004681,5.270763428028196
172,402,0,workday,3.482349051589999,0.08291307265690474,3.9322631745573515,4.863737121492732
172,402,1,offday,1.6127498228943096,0.10079686393089435,6.159881451220872,7.071344470564791
172,402,1,workday,1.7130937642526005,0.04078794676791906,6.957456951435123,6.349630801935221
172,402,2,offday,0.7000000602071554,0.043750003762947215,6.610286010387769,10.03076573567297
172,402,2,workday,0.716229019428178,0.017053071891147093,6.520038319791316,10.032287719937601
172,402,3,offday,0.8418388695659442,0.052614929347871514,6.758989928257626,8.19279148514862
172,402,3,workday,0.28000001081044235,0.006666666924058151,8.381849533076032,11.038980837892522
172,402,4,workday,0.3209918445669358,0.007642662965879424,3.4692209378529664,2.2048904634613637
172,402,5,offday,0.1414513799284989,0.008840711245531182,8.016272376125295,2.927533691494132
172,402,5,workday,1.8315798443106366,0.043609043912158016,7.1717292678381845,4.461179657819227
172,402,6,offday,1.6800633747848517,0.10500396092405323,7.371568648763652,8.849774549443865
172,402,6,workday,5.959001808934576,0.14188099545082325,5.703450685887644,3.2172836813713834
172,402,7,offday,3.8664691512158105,0.24165432195098815,5.671914109891999,6.024611309821883
172,402,7,workday,13.43519272299142,0.3198855410236052,3.7357432010571574,4.377569424253333
172,402,8,offday,5.792876121961117,0.36205475762256983,5.272114259091237,6.756564920270976
172,402,8,workday,24.765252810413173,0.5896488764384089,4.362999946448923,5.48256397939635
172,402,9,offday,3.5853639964253277,0.22408524977658298,6.2122833655979175,7.257017994590275
172,402,9,workday,18.03472431027382,0.4293981978636624,6.252936308549177,6.633035529909691
172,402,10,offday,3.0237907235074393,0.18898692021921495,6.144865172250364,7.184549741269154
172,402,10,workday,17.792845478517343,0.4236391780599367,4.621440419792165,5.524646043265313
172,402,11,offday,6.835327209950203,0.4272079506218877,4.723201569054979,4.264984742650532
172,402,11,workday,12.24147286386885,0.29146363961592503,5.655122939680809,6.006644079100687
172,402,12,offday,3.5807061367671214,0.22379413354794508,4.6614546467358595,4.113611300005401
172,402,12,workday,12.004715040035828,0.2858265485722816,5.090394999064013,4.692756856509723
172,402,13,offday,5.252540905186223,0.3282838065741389,5.281073434866258,6.001522258368231
172,402,13,workday,9.236286437150305,0.21991158183691203,6.278903786585009,6.4894627970742835
172,402,14,offday,5.983644769943732,0.37397779812148324,4.800611161566492,6.203200672203674
172,402,14,workday,16.804737920886677,0.40011280764015894,4.911006691788376,4.345050060637725
172,402,15,offday,6.249065514057482,0.3905665946285926,4.537878685120901,4.196193216999361
172,402,15,workday,18.038167579136477,0.4294801804556304,5.43780923895659,4.093339246644089
172,402,16,offday,6.5926865551210225,0.4120429096950639,5.288773496305471,5.591123406643422
172,402,16,workday,14.601530021257503,0.34765547669660724,5.621658999179456,4.341531692210537
172,402,17,offday,6.347296349240966,0.3967060218275604,4.672469288597883,4.363072940840607
