idx,Grid ID,avg_lat,avg_lon,real_total_demand,cluster_label,is_selected_site
0,0,31.0189,121.2277,484.88790077016256,26,False
1,1,31.0189,121.2377,231.6104743463492,26,False
2,2,31.0189,121.2477,247.3499424698481,26,False
3,3,31.0189,121.2577,204.0826292702538,26,False
4,4,31.0189,121.2677,98.82727202218985,26,False
5,5,31.0189,121.2777,111.79381277669977,26,False
6,6,31.0189,121.2877,66.33152430276743,26,False
7,7,31.0189,121.2977,96.26318112711132,26,False
8,8,31.0189,121.3077,240.42588225264183,26,False
9,9,31.0189,121.3177,35.836779156761835,26,False
10,10,31.0189,121.3277,7.944398029385754,26,False
11,11,31.0189,121.3377,10.727910089030493,9,False
12,12,31.0189,121.3477,25.97643513236052,9,False
13,13,31.0189,121.3577,13.037287893621633,9,False
14,14,31.0189,121.3677,75.8874302034831,9,False
15,15,31.0189,121.3777,70.74771341551424,9,False
16,16,31.0189,121.3877,297.9895242873474,9,False
17,17,31.0189,121.3977,752.1658594180542,24,False
18,18,31.0189,121.4077,783.2156036518354,24,False
19,19,31.0189,121.4177,791.5388624427392,24,False
20,20,31.0189,121.4277,1119.4664578079646,24,False
21,21,31.0189,121.4377,599.2554267257522,24,False
22,22,31.0189,121.4477,774.4791474042905,24,False
23,23,31.0189,121.4577,179.66880022879047,24,False
24,24,31.0189,121.4677,9.909502726230356,24,False
25,25,31.0189,121.4777,3.130055350913329,24,False
26,26,31.0189,121.4877,2.631440663544677,24,False
27,27,31.0189,121.4977,10.134107433934831,24,False
28,28,31.0189,121.5077,57.09225117311126,24,False
29,29,31.0189,121.5177,15.443744661380318,24,False
30,30,31.0189,121.5277,211.3357726474028,24,False
31,31,31.0189,121.5377,21.509812450498057,24,False
32,32,31.0189,121.5477,13.159043487061703,24,False
33,33,31.0189,121.5577,10.473802767594927,24,False
34,34,31.0189,121.5677,25.09487475716008,24,False
35,35,31.0189,121.5777,15.129897865093778,16,False
36,36,31.0189,121.5877,22.503664530643444,16,False
37,37,31.0189,121.5977,33.4908581863352,16,False
38,38,31.0189,121.6077,22.57347473290057,16,False
39,39,31.0189,121.6177,2.4421051481746643,16,False
40,40,31.0189,121.6277,8.290154576217743,16,False
41,41,31.0189,121.6377,54.5352836401364,16,False
42,42,31.0289,121.2177,192.90906993644344,26,False
43,43,31.0289,121.2277,544.6340289806857,26,False
44,44,31.0289,121.2377,130.80710936347512,26,False
45,45,31.0289,121.2477,86.27431268715914,26,False
46,46,31.0289,121.2577,150.45114899304969,26,False
47,47,31.0289,121.2677,121.5536021972691,26,False
48,48,31.0289,121.2777,157.0099183993799,26,False
49,49,31.0289,121.2877,219.969443774661,26,False
50,50,31.0289,121.2977,109.21440731251482,26,False
51,51,31.0289,121.3077,35.517591484635126,26,False
52,52,31.0289,121.3177,19.836412659084065,26,False
53,53,31.0289,121.3277,0.0,26,False
54,54,31.0289,121.3377,0.8296642196893792,9,False
55,55,31.0289,121.3477,9.571225260400954,9,False
56,56,31.0289,121.3577,51.40024676678452,9,False
57,57,31.0289,121.3677,153.33811597948664,9,False
58,58,31.0289,121.3777,51.51037195430777,9,False
59,59,31.0289,121.3877,519.5680358124632,9,False
60,60,31.0289,121.3977,120.89401083616391,9,False
61,61,31.0289,121.4077,543.8095688743183,24,False
62,62,31.0289,121.4177,835.8477098122797,24,False
63,63,31.0289,121.4277,454.2894091611529,24,False
64,64,31.0289,121.4377,278.8483869170394,24,False
65,65,31.0289,121.4477,587.6817321022822,24,False
66,66,31.0289,121.4577,287.54398933901695,24,False
67,67,31.0289,121.4677,46.969546086522136,24,False
68,68,31.0289,121.4777,3.4294919614036594,24,False
69,69,31.0289,121.4877,1.7865138763654247,24,False
70,70,31.0289,121.4977,71.6292927425658,24,False
71,71,31.0289,121.5077,189.7212313788322,24,False
72,72,31.0289,121.5177,139.16036797020251,24,False
73,73,31.0289,121.5277,172.98287056768618,24,False
74,74,31.0289,121.5377,26.44869822233832,24,False
75,75,31.0289,121.5477,11.620394209773986,24,False
76,76,31.0289,121.5577,6.735650744880823,24,False
77,77,31.0289,121.5677,84.95444194500948,16,False
78,78,31.0289,121.5777,136.6696770449775,16,False
79,79,31.0289,121.5877,109.88829745275318,16,False
80,80,31.0289,121.5977,232.17631819970924,16,False
81,81,31.0289,121.6077,79.90963289671384,16,False
82,82,31.0289,121.6177,21.391771766208848,16,False
83,83,31.0289,121.6277,46.22867443450855,16,False
84,84,31.0289,121.6377,319.62626674187743,16,False
85,85,31.0389,121.2177,908.0340758093143,26,False
86,86,31.0389,121.2277,298.0223545050068,26,False
87,87,31.0389,121.2377,180.6235195754242,26,False
88,88,31.0389,121.2477,66.60823408469852,26,False
89,89,31.0389,121.2577,71.76345537177349,26,False
90,90,31.0389,121.2677,150.2138864268248,26,False
91,91,31.0389,121.2777,216.9111146674146,26,False
92,92,31.0389,121.2877,82.87414963894845,26,False
93,93,31.0389,121.2977,32.24763368450036,26,False
94,94,31.0389,121.3077,75.97652786429224,26,False
95,95,31.0389,121.3177,53.95585098443284,26,False
96,96,31.0389,121.3277,30.982816430236163,9,False
97,97,31.0389,121.3377,6.836611445237226,9,False
98,98,31.0389,121.3477,26.747468935644584,9,False
99,99,31.0389,121.3577,28.36144539025402,9,False
100,100,31.0389,121.3677,72.97302026387896,9,False
101,101,31.0389,121.3777,94.50642949392513,9,False
102,102,31.0389,121.3877,65.17922581199075,9,False
103,103,31.0389,121.3977,138.7558452404228,9,False
104,104,31.0389,121.4077,402.2366394456597,24,False
105,105,31.0389,121.4177,491.4380270107166,24,False
106,106,31.0389,121.4277,148.90836993140982,24,False
107,107,31.0389,121.4377,343.7315305198531,24,False
108,108,31.0389,121.4477,649.3962296880215,24,False
109,109,31.0389,121.4577,982.291883035218,24,False
110,110,31.0389,121.4677,643.0193167192314,24,False
111,111,31.0389,121.4777,1.764553478498633,24,False
112,112,31.0389,121.4877,7.8146332042266975,24,False
113,113,31.0389,121.4977,51.4763449149924,24,False
114,114,31.0389,121.5077,86.72748890416517,24,False
115,115,31.0389,121.5177,3.144115108310378,24,False
116,116,31.0389,121.5277,246.4685637270307,24,False
117,117,31.0389,121.5377,159.47036678175004,24,False
118,118,31.0389,121.5477,12.637427164386196,24,False
119,119,31.0389,121.5577,6.276502353016824,24,False
120,120,31.0389,121.5677,10.14630532565466,16,False
121,121,31.0389,121.5777,33.08795558078332,16,False
122,122,31.0389,121.5877,279.3030035119054,16,False
123,123,31.0389,121.5977,179.69664751111944,16,False
124,124,31.0389,121.6077,38.59940431213977,16,False
125,125,31.0389,121.6177,5.8069661674767925,16,False
126,126,31.0389,121.6277,7.914635721750271,16,False
127,127,31.0389,121.6377,60.53406749005477,16,False
128,128,31.0489,121.2177,324.13450365293795,26,False
129,129,31.0489,121.2277,304.6660694193148,26,False
130,130,31.0489,121.2377,63.4806966540346,26,False
131,131,31.0489,121.2477,42.70027443128272,26,False
132,132,31.0489,121.2577,19.037980149164262,26,False
133,133,31.0489,121.2677,20.32466831693171,26,False
134,134,31.0489,121.2777,94.727299968315,26,False
135,135,31.0489,121.2877,155.44322659899012,26,False
136,136,31.0489,121.2977,150.16871360652223,26,False
137,137,31.0489,121.3077,94.97942091557198,26,False
138,138,31.0489,121.3177,44.32349840467974,26,False
139,139,31.0489,121.3277,18.679472309838587,9,False
140,140,31.0489,121.3377,13.3549535056803,9,False
141,141,31.0489,121.3477,28.89686002900131,9,False
142,142,31.0489,121.3577,48.75657582121015,9,False
143,143,31.0489,121.3677,183.2822994118045,9,False
144,144,31.0489,121.3777,505.48123719308313,9,False
145,145,31.0489,121.3877,359.2133193262414,9,False
146,146,31.0489,121.3977,463.01853925396495,9,False
147,147,31.0489,121.4077,852.4756065548472,9,False
148,148,31.0489,121.4177,303.89905380397295,24,False
149,149,31.0489,121.4277,100.19530356026851,24,False
150,150,31.0489,121.4377,91.11138292763924,24,False
151,151,31.0489,121.4477,307.90032131189014,24,False
152,152,31.0489,121.4577,742.6810068864511,24,False
153,153,31.0489,121.4677,1046.4414466383423,24,False
154,154,31.0489,121.4777,32.75464458216175,24,False
155,155,31.0489,121.4877,13.215707515831582,24,False
156,156,31.0489,121.4977,14.693603690667963,24,False
157,157,31.0489,121.5077,75.27351498499308,24,False
158,158,31.0489,121.5177,11.627990091697486,24,False
159,159,31.0489,121.5277,855.9470324585047,24,False
160,160,31.0489,121.5377,565.9454942484276,24,False
161,161,31.0489,121.5477,9.990198372642997,24,False
162,162,31.0489,121.5577,8.045779981950933,16,False
163,163,31.0489,121.5677,10.291792503516948,16,False
164,164,31.0489,121.5777,138.64498284023213,16,False
165,165,31.0489,121.5877,221.43861675327736,16,False
166,166,31.0489,121.5977,21.738700443994723,16,False
167,167,31.0489,121.6077,10.473229102461756,16,False
168,168,31.0489,121.6177,2.5413988070314333,16,False
169,169,31.0489,121.6277,0.0,16,False
