idx,Grid ID,avg_lat,avg_lon,real_total_demand,cluster_label,is_selected_site
0,0,31.0189,121.2277,503.2118144849375,25,False
1,1,31.0189,121.2377,254.5273876438636,25,False
2,2,31.0189,121.2477,270.71251439935463,25,False
3,3,31.0189,121.2577,221.46633039843448,25,False
4,4,31.0189,121.2677,102.1042561080352,25,False
5,5,31.0189,121.2777,112.72858451820558,25,False
6,6,31.0189,121.2877,66.51205009920052,25,False
7,7,31.0189,121.2977,108.5979355273812,25,False
8,8,31.0189,121.3077,279.43959314737066,25,False
9,9,31.0189,121.3177,42.591788369321705,25,False
10,10,31.0189,121.3277,9.548745767822284,25,False
11,11,31.0189,121.3377,12.568497946829648,25,False
12,12,31.0189,121.3477,28.6856928645156,0,False
13,13,31.0189,121.3577,14.79624111534703,0,False
14,14,31.0189,121.3677,79.1472851547243,0,False
15,15,31.0189,121.3777,75.09543674680299,0,False
16,16,31.0189,121.3877,314.6155264217424,23,False
17,17,31.0189,121.3977,780.3099306291817,23,False
18,18,31.0189,121.4077,817.3997836774081,23,False
19,19,31.0189,121.4177,886.4782679706767,23,False
20,20,31.0189,121.4277,1226.3973892746185,23,False
21,21,31.0189,121.4377,619.5121039213595,23,False
22,22,31.0189,121.4477,806.1162047979575,23,False
23,23,31.0189,121.4577,193.49608238348756,23,False
24,24,31.0189,121.4677,12.141573338659342,23,False
25,25,31.0189,121.4777,3.7470778876929702,23,False
26,26,31.0189,121.4877,2.8139757101018867,23,False
27,27,31.0189,121.4977,12.554447469386083,23,False
28,28,31.0189,121.5077,64.2354857063267,23,False
29,29,31.0189,121.5177,19.19021894513722,23,False
30,30,31.0189,121.5277,250.5465401898384,23,False
31,31,31.0189,121.5377,24.70416892700344,23,False
32,32,31.0189,121.5477,14.224548683277703,23,False
33,33,31.0189,121.5577,11.74169294483427,23,False
34,34,31.0189,121.5677,26.841563909991983,23,False
35,35,31.0189,121.5777,16.37739257871297,17,False
36,36,31.0189,121.5877,25.073985815971625,17,False
37,37,31.0189,121.5977,35.70158927538631,17,False
38,38,31.0189,121.6077,24.478873209353036,17,False
39,39,31.0189,121.6177,3.0027637051192726,17,False
40,40,31.0189,121.6277,9.380440069378214,17,False
41,41,31.0189,121.6377,61.29289714718325,17,False
42,42,31.0289,121.2177,200.78571861719396,25,False
43,43,31.0289,121.2277,556.4439926727707,25,False
44,44,31.0289,121.2377,131.65746172103664,25,False
45,45,31.0289,121.2477,89.2865706795925,25,False
46,46,31.0289,121.2577,156.24925502325573,25,False
47,47,31.0289,121.2677,130.38848570475466,25,False
48,48,31.0289,121.2777,167.09875179982004,25,False
49,49,31.0289,121.2877,253.2156710924698,25,False
50,50,31.0289,121.2977,124.96881890853405,25,False
51,51,31.0289,121.3077,40.86529755432491,25,False
52,52,31.0289,121.3177,24.00970005104865,25,False
53,53,31.0289,121.3277,0.0,25,False
54,54,31.0289,121.3377,1.1153855933414212,25,False
55,55,31.0289,121.3477,11.706412587511188,0,False
56,56,31.0289,121.3577,59.1770784254934,0,False
57,57,31.0289,121.3677,179.37952225607518,0,False
58,58,31.0289,121.3777,57.402325050833326,0,False
59,59,31.0289,121.3877,571.2337690358079,0,False
60,60,31.0289,121.3977,134.75520200656604,23,False
61,61,31.0289,121.4077,598.3326357180464,23,False
62,62,31.0289,121.4177,909.6791995873076,23,False
63,63,31.0289,121.4277,503.6606255222641,23,False
64,64,31.0289,121.4377,294.47057336580446,23,False
65,65,31.0289,121.4477,638.8550923130044,23,False
66,66,31.0289,121.4577,313.0060247497888,23,False
67,67,31.0289,121.4677,51.86876117127582,23,False
68,68,31.0289,121.4777,3.765135107339593,23,False
