idx,Grid ID,avg_lat,avg_lon,real_total_demand,cluster_label,is_selected_site
404,404,31.1089,121.3977,13513,5,False
405,405,31.1089,121.4077,15104,5,False
406,406,31.1089,121.4177,2500,5,False
407,407,31.1089,121.4277,7358,5,False
408,408,31.1089,121.4377,2991,16,False
409,409,31.1089,121.4477,3286,16,False
410,410,31.1089,121.4577,178,16,False
411,411,31.1089,121.4677,145,16,False
412,412,31.1089,121.4777,351,13,False
413,413,31.1089,121.4877,909,13,False
414,414,31.1089,121.4977,920,13,False
415,415,31.1089,121.5077,816,13,False
416,416,31.1089,121.5177,326,12,False
417,417,31.1089,121.5277,684,12,False
418,418,31.1089,121.5377,389,12,False
419,419,31.1089,121.5477,377,12,False
420,420,31.1089,121.5577,489,12,False
421,421,31.1089,121.5677,2147,12,False
422,422,31.1089,121.5777,2202,12,False
423,423,31.1089,121.5877,522,12,False
424,424,31.1089,121.5977,410,12,False
425,425,31.1089,121.6077,1741,12,False
426,426,31.1089,121.6177,151,12,False
427,427,31.1089,121.6277,121,12,False
428,428,31.1089,121.6377,301,12,False
429,429,31.1189,121.2177,502,28,False
430,430,31.1189,121.2277,459,28,False
431,431,31.1189,121.2377,661,28,False
432,432,31.1189,121.2477,867,28,False
433,433,31.1189,121.2577,8181,18,False
434,434,31.1189,121.2677,3331,18,False
435,435,31.1189,121.2777,2425,18,False
436,436,31.1189,121.2877,961,18,False
437,437,31.1189,121.2977,433,18,False
438,438,31.1189,121.3077,935,18,False
439,439,31.1189,121.3177,1718,18,False
440,440,31.1189,121.3277,2412,18,False
441,441,31.1189,121.3377,1227,5,False
442,442,31.1189,121.3477,1490,5,False
443,443,31.1189,121.3577,7741,5,False
444,444,31.1189,121.3677,13460,5,False
445,445,31.1189,121.3777,19574,5,False
446,446,31.1189,121.3877,5104,5,False
447,447,31.1189,121.3977,14608,5,False
448,448,31.1189,121.4077,6863,5,False
449,449,31.1189,121.4177,12684,5,False
450,450,31.1189,121.4277,9434,16,False
451,451,31.1189,121.4377,5976,16,False
452,452,31.1189,121.4477,10288,16,False
453,453,31.1189,121.4577,4474,16,False
454,454,31.1189,121.4677,123,13,False
455,455,31.1189,121.4777,317,13,False
456,456,31.1189,121.4877,1541,13,False
457,457,31.1189,121.4977,5006,13,False
458,458,31.1189,121.5077,447,13,False
459,459,31.1189,121.5177,284,12,False
460,460,31.1189,121.5277,478,12,False
461,461,31.1189,121.5377,868,12,False
462,462,31.1189,121.5477,1785,12,False
463,463,31.1189,121.5577,3114,12,False
464,464,31.1189,121.5677,15226,12,True
465,465,31.1189,121.5777,6282,12,False
466,466,31.1189,121.5877,2318,12,False
467,467,31.1189,121.5977,1072,12,False
468,468,31.1189,121.6077,90,12,False
469,469,31.1189,121.6177,538,12,False
470,470,31.1189,121.6277,213,12,False
471,471,31.1189,121.6377,219,12,False
472,472,31.1289,121.2177,275,28,False
473,473,31.1289,121.2277,139,28,False
474,474,31.1289,121.2377,23,18,False
475,475,31.1289,121.2477,127,18,False
476,476,31.1289,121.2577,147,18,False
477,477,31.1289,121.2677,877,18,False
478,478,31.1289,121.2777,295,18,False
479,479,31.1289,121.2877,1633,18,False
480,480,31.1289,121.2977,845,18,False
481,481,31.1289,121.3077,2071,18,False
482,482,31.1289,121.3177,6393,18,False
483,483,31.1289,121.3277,8317,18,False
484,484,31.1289,121.3377,3583,24,False
485,485,31.1289,121.3477,3819,24,False
486,486,31.1289,121.3577,2609,5,False
487,487,31.1289,121.3677,14954,5,False
488,488,31.1289,121.3777,10832,5,False
489,489,31.1289,121.3877,16928,5,False
490,490,31.1289,121.3977,49220,5,True
491,491,31.1289,121.4077,18840,5,False
492,492,31.1289,121.4177,43377,16,False
493,493,31.1289,121.4277,13483,16,False
494,494,31.1289,121.4377,4242,16,False
495,495,31.1289,121.4477,11254,16,False
496,496,31.1289,121.4577,1178,16,False
497,497,31.1289,121.4677,571,13,False
498,498,31.1289,121.4777,435,13,False
499,499,31.1289,121.4877,1876,13,False
500,500,31.1289,121.4977,4560,13,False
501,501,31.1289,121.5077,2883,13,False
502,502,31.1289,121.5177,3127,13,False
503,503,31.1289,121.5277,3894,12,False
504,504,31.1289,121.5377,2354,12,False
505,505,31.1289,121.5477,1787,12,False
506,506,31.1289,121.5577,2438,12,False
507,507,31.1289,121.5677,6108,12,False
508,508,31.1289,121.5777,3951,12,False
509,509,31.1289,121.5877,2255,12,False
510,510,31.1289,121.5977,2416,12,False
511,511,31.1289,121.6077,753,12,False
512,512,31.1289,121.6177,2462,12,False
513,513,31.1289,121.6277,546,12,False
514,514,31.1289,121.6377,31,12,False
515,515,31.1389,121.2177,84,18,False
516,516,31.1389,121.2277,472,18,False
517,517,31.1389,121.2377,122,18,False
518,518,31.1389,121.2477,26,18,False
519,519,31.1389,121.2577,115,18,False
520,520,31.1389,121.2677,468,18,False
521,521,31.1389,121.2777,154,18,False
522,522,31.1389,121.2877,1158,18,False
523,523,31.1389,121.2977,1276,18,False
524,524,31.1389,121.3077,6258,18,False
525,525,31.1389,121.3177,15837,18,True
526,526,31.1389,121.3277,4836,18,False
527,527,31.1389,121.3377,4334,24,False
528,528,31.1389,121.3477,9608,24,False
529,529,31.1389,121.3577,15615,24,False
530,530,31.1389,121.3677,9527,24,False
531,531,31.1389,121.3777,16736,5,False
532,532,31.1389,121.3877,33495,5,False
533,533,31.1389,121.3977,38380,5,False
534,534,31.1389,121.4077,23415,16,False
535,535,31.1389,121.4177,32847,16,False
536,536,31.1389,121.4277,21948,16,False
